supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used,Action
IMPRESSIVE,91001,IMPRESSIVE Paramount — BUCKEYE,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-3c3bb10bf463,,,,
IMPRESSIVE,91002,IMPRESSIVE Paramount — ORION,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-75a325c52b64,,,,
IMPRESSIVE,91003,IMPRESSIVE Paramount — BATTLE CREEK,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-e46d7d037004,,,,
IMPRESSIVE,91004,IMPRESSIVE Paramount — SADDLE,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-3ff4799c2776,,,,
IMPRESSIVE,91005,IMPRESSIVE Paramount — ISLAND,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-d0ecf4413563,,,,
IMPRESSIVE,91006,IMPRESSIVE Paramount — BROOK,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-b587fd65bb85,,,,
IMPRESSIVE,91007,IMPRESSIVE Paramount — JASPER,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-5f1c0f81c3e9,,,,
IMPRESSIVE,91008,IMPRESSIVE Paramount — PLATEAU,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-8e5d470ebcff,,,,
IMPRESSIVE,91009,IMPRESSIVE Paramount — NATURAL,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-303786f9ae75,,,,
IMPRESSIVE,91010,IMPRESSIVE Paramount — VIKING,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-b4c2f8faac98,,,,
IMPRESSIVE,91100,IMPRESSIVE Contempa — MOUNTAINOUS,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-420a629c0e9f,,,,
IMPRESSIVE,91101,IMPRESSIVE Contempa — VENUS,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-b2a684ab515c,,,,
IMPRESSIVE,91102,IMPRESSIVE Contempa — HARBOUR,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-1c154ebd04df,,,,
IMPRESSIVE,91103,IMPRESSIVE Contempa — COVE,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-20e79592a063,,,,
IMPRESSIVE,91104,IMPRESSIVE Contempa — HIGHLAND,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-57a7dc0b4f34,,,,
IMPRESSIVE,91105,IMPRESSIVE Contempa — CHATEAU,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-6c4f1c2f9244,,,,
IMPRESSIVE,91106,IMPRESSIVE Contempa — SHELBY,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-6d17eefeb784,,,,
IMPRESSIVE,91107,IMPRESSIVE Contempa — GLACE BAY,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-ac7683b12f7c,,,,
IMPRESSIVE,91108,IMPRESSIVE Contempa — DIGBY,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-a8251740179b,,,,
IMPRESSIVE,91109,IMPRESSIVE Contempa — SHEFFIELD,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-78314087c013,,,,
IMPRESSIVE,91110,IMPRESSIVE Contempa — GLASSGOW,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-44c526140dec,,,,
IMPRESSIVE,91111,IMPRESSIVE Contempa — NATURAL,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-417d56891b96,,,,
IMPRESSIVE,91112,IMPRESSIVE Contempa — ELGIN,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-1a27c80712cc,,,,
IMPRESSIVE,91300,IMPRESSIVE Huron — MISTY MORNING,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-04685abb701c,,,,
IMPRESSIVE,91301,IMPRESSIVE Huron — JULIETTE,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-46e6d5eff13c,,,,
IMPRESSIVE,91302,IMPRESSIVE Huron — COBALT,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-6c442771f172,,,,
IMPRESSIVE,91303,IMPRESSIVE Huron — NOTTINGHAM,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-f88907b2437c,,,,
IMPRESSIVE,91304,IMPRESSIVE Huron — STIRLING,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-ca5906fc9ad0,,,,
IMPRESSIVE,91305,IMPRESSIVE Huron — ALEXANDRIA,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-15b17c137001,,,,
IMPRESSIVE,91500-P,"IMPRESSIVE Classic Oak — OLYMPUS (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-7f55bbc42ceb,,,,
IMPRESSIVE,91500-S,"IMPRESSIVE Classic Oak — OLYMPUS (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-c8ede9461b18,,,,
IMPRESSIVE,91501-P,"IMPRESSIVE Classic Oak — BRIGHTON (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-4132009e5dca,,,,
IMPRESSIVE,91501-S,"IMPRESSIVE Classic Oak — BRIGHTON (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-175417666d6b,,,,
IMPRESSIVE,91502-P,"IMPRESSIVE Classic Oak — DELLA (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-a71f3ea24333,,,,
IMPRESSIVE,91502-S,"IMPRESSIVE Classic Oak — DELLA (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-4544150503e6,,,,
IMPRESSIVE,91503-P,"IMPRESSIVE Classic Oak — TREVIS (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-1fb55faeb1e9,,,,
IMPRESSIVE,91503-S,"IMPRESSIVE Classic Oak — TREVIS (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-12713e7c4271,,,,
IMPRESSIVE,91504-P,"IMPRESSIVE Classic Oak — HERITAGE (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-77e6e6a2d838,,,,
IMPRESSIVE,91504-S,"IMPRESSIVE Classic Oak — HERITAGE (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-60494805ca6d,,,,
IMPRESSIVE,91505-P,"IMPRESSIVE Classic Oak — DUNE (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-4b9ca65c0707,,,,
IMPRESSIVE,91505-S,"IMPRESSIVE Classic Oak — DUNE (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-8c65009c7555,,,,
IMPRESSIVE,91506-P,"IMPRESSIVE Classic Oak — OASIS (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-5f203a29ca49,,,,
IMPRESSIVE,91506-S,"IMPRESSIVE Classic Oak — OASIS (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-be123a269d40,,,,
IMPRESSIVE,91507-P,"IMPRESSIVE Classic Oak — RIDGE (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-f78f9e886fee,,,,
IMPRESSIVE,91507-S,"IMPRESSIVE Classic Oak — RIDGE (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-d0fde9830086,,,,
IMPRESSIVE,91508-S,"IMPRESSIVE Classic Oak — DOVER (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-a078a0534719,,,,
IMPRESSIVE,91509-P,"IMPRESSIVE Classic Oak — ALGOMA (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-3bbdea497e32,,,,
IMPRESSIVE,91509-S,"IMPRESSIVE Classic Oak — ALGOMA (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-0bcecd2b431b,,,,
IMPRESSIVE,91510-P,"IMPRESSIVE Classic Oak — CASTLE (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-235b3ffd0b4b,,,,
IMPRESSIVE,91510-S,"IMPRESSIVE Classic Oak — CASTLE (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-c37035641f1a,,,,
IMPRESSIVE,91511-P,"IMPRESSIVE Classic Oak — GIZA (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-7664be180b9d,,,,
IMPRESSIVE,91511-S,"IMPRESSIVE Classic Oak — GIZA (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-60c9aeb3a589,,,,
IMPRESSIVE,91512-P,"IMPRESSIVE Classic Oak — COBBLE (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-2f507f9ecb42,,,,
IMPRESSIVE,91512-S,"IMPRESSIVE Classic Oak — COBBLE (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-8635f6b09233,,,,
IMPRESSIVE,91513-P,"IMPRESSIVE Classic Oak — NATURAL (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-e15d0a5e37e4,,,,
IMPRESSIVE,91513-S,"IMPRESSIVE Classic Oak — NATURAL (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-11518892c1c2,,,,
IMPRESSIVE,91514-P,"IMPRESSIVE Classic Oak — GENESSE (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-66cecc13b584,,,,
IMPRESSIVE,91514-S,"IMPRESSIVE Classic Oak — GENESSE (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-2a206eee6e0b,,,,
IMPRESSIVE,91515-P,"IMPRESSIVE Classic Oak — EMBER (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-680284fbffdc,,,,
IMPRESSIVE,91515-S,"IMPRESSIVE Classic Oak — EMBER (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-a8f8c7ec6093,,,,
IMPRESSIVE,91516-P,"IMPRESSIVE Classic Oak — CARDINAL (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-8e848a8b866a,,,,
IMPRESSIVE,91516-S,"IMPRESSIVE Classic Oak — CARDINAL (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-149edf19c669,,,,
IMPRESSIVE,91517-P,"IMPRESSIVE Classic Oak — SIENNA (4-1/4, Select)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-1092ca99fad4,,,,
IMPRESSIVE,91517-S,"IMPRESSIVE Classic Oak — SIENNA (4-1/4, Select & Better)",sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-70b77151dfbd,,,,
IMPRESSIVE,ACC-IMPR-HARDWOODTRIMNOSINGCUSTOMPREFINISHED,IMPRESSIVE Nosing - Custom Prefinished (Transition),sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-f4f40b33ab73,,,,
IMPRESSIVE,ACC-IMPR-HARDWOODTRIMREDUCERCUSTOMPREFINISHED,IMPRESSIVE Reducer - Custom Prefinished (Transition),sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-4451c8bc4138,,,,
IMPRESSIVE,ACC-IMPR-HARDWOODTRIMTMOLDCUSTOMPREFINISHED,IMPRESSIVE T Mold - Custom Prefinished (Transition),sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-9d89ba6b82b2,,,,
IMPRESSIVE,ACC-IMPR-VINYLSPCTRIMNOSING,IMPRESSIVE Nosing (Transition),sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-5a73c65ba0d3,,,,
IMPRESSIVE,ACC-IMPR-VINYLSPCTRIMREDUCER,IMPRESSIVE Reducer (Transition),sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-0747ab19ffe0,,,,
IMPRESSIVE,ACC-IMPR-VINYLSPCTRIMSTAIRTHREADS,IMPRESSIVE Stair Threads (Transition),sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-cbb973797676,,,,
IMPRESSIVE,ACC-IMPR-VINYLSPCTRIMTMOLD,IMPRESSIVE T Mold (Transition),sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-0033f6df697c,,,,
IMPRESSIVE,ENG-IMPR-4800,IMPRESSIVE Oriental — GLAMOUR,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-35f2a3142176,,,,
IMPRESSIVE,ENG-IMPR-4801,IMPRESSIVE Oriental — BONOCO,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-7304c902f867,,,,
IMPRESSIVE,ENG-IMPR-4802,IMPRESSIVE Oriental — BROOK LYNN,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-dee9f577bfda,,,,
IMPRESSIVE,ENG-IMPR-4803,IMPRESSIVE Oriental — CACTUS,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-11f77442416c,,,,
