SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus,LS Match status,LS Match notes
ENG-LEEF-0017,"Lee Hybrid 7.75"" — Toronto",Lee Flooring,Lee Flooring,,6f9a6963-d9a8-4a44-aeff-e405cdb94eab,LEEFENGHYBRIDTORONTO,Hybrid,Flooring,Engineered hardwood,Hardwood plywood,,,,,7.75,RL (up to 6'),19.05,,,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,20.97,,50,,,TRUE,FALSE,,,,,,,"Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.E.O.Tor.7 (colour, 2 confirms) WARNING: cost $3.49 vs $2.99"
ENG-LEEF-0018,"Lee Hybrid 7.75"" — Havana",Lee Flooring,Lee Flooring,,9b26638b-ffdd-4cfd-98b3-e8025828a6ea,LEEFENGHYBRIDHAVANA,Hybrid,Flooring,Engineered hardwood,Hardwood plywood,,,,,7.75,RL (up to 6'),19.05,,,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,20.97,,50,,,TRUE,FALSE,,,,,,,"Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.E.O.Hav.7 (colour, 2 confirms) WARNING: cost $3.49 vs $2.99"
ENG-LEEF-0019,"Lee Hybrid 7.75"" — Chicago",Lee Flooring,Lee Flooring,,,LEEFENGHYBRIDCHICAGO,Hybrid,Flooring,Engineered hardwood,Hardwood plywood,,,,,7.75,RL (up to 6'),19.05,,,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,23.98,,40,,,TRUE,FALSE,,,,,,,"Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0020,"Lee Hybrid 7.75"" — Vancouver",Lee Flooring,Lee Flooring,,,LEEFENGHYBRIDVANCOUVER,Hybrid,Flooring,Engineered hardwood,Hardwood plywood,,,,,7.75,RL (up to 6'),19.05,,,,,,,,,FALSE,,,,,,,2.99,3.99,,,2.55,2026-06-30,,2026-06-12,Manual,23.98,,40,,,TRUE,FALSE,,,,,,,"ON SALE $2.55/sf. Cost = $2.99/sf regular price of the same-spec non-SALE colour in this collection (Sale rule 1). Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0021,"Lee Hybrid 7.75"" — New York",Lee Flooring,Lee Flooring,,,LEEFENGHYBRIDNEWYORK,Hybrid,Flooring,Engineered hardwood,Hardwood plywood,,,,,7.75,RL (up to 6'),19.05,,,,,,,,,FALSE,,,,,,,2.99,3.99,,,2.55,2026-06-30,,2026-06-12,Manual,23.98,,40,,,TRUE,FALSE,,,,,,,"ON SALE $2.55/sf. Cost = $2.99/sf regular price of the same-spec non-SALE colour in this collection (Sale rule 1). Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0022,"Lee Hybrid 7.75"" — Halifax",Lee Flooring,Lee Flooring,,,LEEFENGHYBRIDHALIFAX,Hybrid,Flooring,Engineered hardwood,Hardwood plywood,,,,,7.75,RL (up to 6'),19.05,,,,,,,,,FALSE,,,,,,,2.99,3.99,,,2.55,2026-06-30,,2026-06-12,Manual,23.98,,40,,,TRUE,FALSE,,,,,,,"ON SALE $2.55/sf. Cost = $2.99/sf regular price of the same-spec non-SALE colour in this collection (Sale rule 1). Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0023,"Lee Hybrid 7.75"" — Atlanta",Lee Flooring,Lee Flooring,,,LEEFENGHYBRIDATLANTA,Hybrid,Flooring,Engineered hardwood,Hardwood plywood,,,,,7.75,RL (up to 6'),19.05,,,,,,,,,FALSE,,,,,,,2.99,3.99,,,2.55,2026-06-30,,2026-06-12,Manual,23.98,,40,,,TRUE,FALSE,,,,,,,"ON SALE $2.55/sf. Cost = $2.99/sf regular price of the same-spec non-SALE colour in this collection (Sale rule 1). Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0024,"Lee Hybrid 9.5"" — Montreal",Lee Flooring,Lee Flooring,,,LEEFENGHYBRIDMONTREAL,Hybrid,Flooring,Engineered hardwood,Hardwood plywood,,,,,9.5,RL (up to 8'),19.05,,,,,,,,,FALSE,,,,,,,2.55,3.55,,,2.55,2026-06-30,,2026-06-12,Manual,26.08,,52,,,TRUE,FALSE,,,,,,,"ON SALE $2.55/sf and no regular price is printed for these specs — Cost set to the SALE price as a placeholder (Sale rule 3). Cost = Promo cost signals the original cost was unavailable. Confirm regular cost with Lee. Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0025,"Lee Hybrid 9.5"" — Las Vegas",Lee Flooring,Lee Flooring,,,LEEFENGHYBRIDLASVEGAS,Hybrid,Flooring,Engineered hardwood,Hardwood plywood,,,,,9.5,RL (up to 8'),19.05,,,,,,,,,FALSE,,,,,,,2.55,3.55,,,2.55,2026-06-30,,2026-06-12,Manual,26.08,,52,,,TRUE,FALSE,,,,,,,"ON SALE $2.55/sf and no regular price is printed for these specs — Cost set to the SALE price as a placeholder (Sale rule 3). Cost = Promo cost signals the original cost was unavailable. Confirm regular cost with Lee. Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0026,"Lee Hybrid 9.5"" — San Francisco",Lee Flooring,Lee Flooring,,,LEEFENGHYBRIDSANFRANCISCO,Hybrid,Flooring,Engineered hardwood,Hardwood plywood,,,,,9.5,RL (up to 8'),19.05,,,,,,,,,FALSE,,,,,,,2.55,3.55,,,2.55,2026-06-30,,2026-06-12,Manual,26.08,,52,,,TRUE,FALSE,,,,,,,"ON SALE $2.55/sf and no regular price is printed for these specs — Cost set to the SALE price as a placeholder (Sale rule 3). Cost = Promo cost signals the original cost was unavailable. Confirm regular cost with Lee. Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
HWD-LEEF-0001,"Lee Solid Handscraped 4.75"" — Acacia Natural",Lee Flooring,Lee Flooring,,,LEEFHWDHANDSCRAPEDACACIANATURAL,Solid Handscraped,Flooring,Solid hardwood,,Acacia,,,,4.75,RL,19.05,,,,,Hand scraped,,,,FALSE,,,,,,,5.49,6.49,,,,,,2026-06-12,Manual,22.4,,40,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
HWD-LEEF-0002,"Lee Solid Handscraped 4.75"" — White Oak - Milan",Lee Flooring,Lee Flooring,,a27a18a6-5790-4132-8d8c-4e1870a10c56,LEEFHWDHANDSCRAPEDWHITEOAKMILAN,Solid Handscraped,Flooring,Solid hardwood,,White Oak,,,,4.75,RL,19.05,,,,,Hand scraped,,,,FALSE,,,,,,,4.99,5.99,,,,,,2026-06-12,Manual,22.1,,40,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.H.Mil.4 (colour-sub, 3 confirms) WARNING: cost $4.79 vs $4.99"
HWD-LEEF-0003,"Lee Solid Handscraped 4.75"" — White Oak - Athens",Lee Flooring,Lee Flooring,,2c1d62b0-183c-4beb-b4cd-29bbd1c79df3,LEEFHWDHANDSCRAPEDWHITEOAKATHENS,Solid Handscraped,Flooring,Solid hardwood,,White Oak,,,,4.75,RL,19.05,,,,,Hand scraped,,,,FALSE,,,,,,,4.99,5.99,,,,,,2026-06-12,Manual,22.1,,40,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.H.Ath.4 (colour-sub, 3 confirms) WARNING: cost $4.79 vs $4.99"
HWD-LEEF-0004,"Lee Solid Handscraped 4.75"" — Hickory - Natural",Lee Flooring,Lee Flooring,,7120186c-e9f6-468a-9287-ca3a58cf5c87,LEEFHWDHANDSCRAPEDHICKORYNATURAL,Solid Handscraped,Flooring,Solid hardwood,,Hickory,,,,4.75,RL,19.05,,,,,Hand scraped,,,,FALSE,,,,,,,4.99,5.99,,,,,,2026-06-12,Manual,19.9,,40,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.H.Nat.4 (colour-sub, 3 confirms) WARNING: width 4.25"" vs 4.75"""
HWD-LEEF-0005,"Lee Solid Handscraped 4.75"" — Hickory - Rome",Lee Flooring,Lee Flooring,,84067827-b15b-43f1-8afe-adb36fec078c,LEEFHWDHANDSCRAPEDHICKORYROME,Solid Handscraped,Flooring,Solid hardwood,,Hickory,,,,4.75,RL,19.05,,,,,Hand scraped,,,,FALSE,,,,,,,4.99,5.99,,,,,,2026-06-12,Manual,19.9,,40,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.H.Rom.4 (colour-sub, 3 confirms) WARNING: width 4.25"" vs 4.75"""
ENG-LEEF-0027,"Lee 3mm Veneer Engineered 5"" — Radiant",Lee Flooring,Lee Flooring,,3f8957be-4564-44e1-9186-04b5a8cf0844,LEEFENGVEN3MMRADIANT,3mm Veneer Engineered,Flooring,Engineered hardwood,Hardwood plywood,Oak,,,,5.0,RL,19.05,,3,,,,,,,FALSE,,,,,,,3.49,4.49,,,,,,2026-06-12,Manual,26.1,,40,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.E.O.Rad.5 (colour, 3 confirms) WARNING: cost $3.69 vs $3.49"
ENG-LEEF-0028,"Lee 3mm Veneer Engineered 5"" — Country Oak",Lee Flooring,Lee Flooring,,f759dd00-7850-4399-8729-54be54afe35c,LEEFENGVEN3MMCOUNTRYOAK,3mm Veneer Engineered,Flooring,Engineered hardwood,Hardwood plywood,Oak,,,,5.0,RL,19.05,,3,,,,,,,FALSE,,,,,,,3.49,4.49,,,,,,2026-06-12,Manual,26.1,,40,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.E.O.Couoak.5 (colour, 3 confirms) WARNING: cost $3.69 vs $3.49"
ENG-LEEF-0029,"Lee 3mm Veneer Engineered 6"" — Banff",Lee Flooring,Lee Flooring,,,LEEFENGVEN3MMBANFF,3mm Veneer Engineered,Flooring,Engineered hardwood,Hardwood plywood,Oak,,,,6.0,RL,19.05,,3,,,,,,,FALSE,,,,,,,3.99,4.99,,,,,,2026-06-12,Manual,28.0,,44,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0030,"Lee 3mm Veneer Engineered 6.5"" — Naked Oak",Lee Flooring,Lee Flooring,,8f06022e-01da-4ef1-bb18-c256beec8234,LEEFENGVEN3MMNAKEDOAK,3mm Veneer Engineered,Flooring,Engineered hardwood,Hardwood plywood,Oak,,,,6.5,RL,19.05,,3,,,,,,,FALSE,,,,,,,3.99,4.99,,,,,,2026-06-12,Manual,27.5,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.E.O.NakOak.6 (colour, 2 confirms) WARNING: width 6.0"" vs 6.5""; cost $4.29 vs $3.99"
ENG-LEEF-0031,"Lee 3mm Veneer Engineered 6.5"" — Honey Wheat",Lee Flooring,Lee Flooring,,572a8964-3f89-41e8-a690-bde285ea06f7,LEEFENGVEN3MMHONEYWHEAT,3mm Veneer Engineered,Flooring,Engineered hardwood,Hardwood plywood,Oak,,,,6.5,RL,19.05,,3,,,,,,,FALSE,,,,,,,3.99,4.99,,,,,,2026-06-12,Manual,27.5,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.E.O.HonWhe.6 (colour, 2 confirms) WARNING: width 6.0"" vs 6.5""; cost $4.29 vs $3.99"
ENG-LEEF-0032,"Lee 3mm Veneer Engineered 7.25"" — Natural",Lee Flooring,Lee Flooring,,cfdbbb8a-7f95-470f-8662-a5749942fbb3,LEEFENGVEN3MMNATURAL,3mm Veneer Engineered,Flooring,Engineered hardwood,Hardwood plywood,Hickory,,,,7.25,RL,19.05,,3,,,,,,,FALSE,,,,,,,4.19,5.19,,,,,,2026-06-12,Manual,26.2,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku LEE.E.H.Nat.7 (colour, 3 confirms) WARNING: cost $4.49 vs $4.19"
ENG-LEEF-0033,"Lee 3mm Veneer Engineered 6.5"" — Barnwood",Lee Flooring,Lee Flooring,,446efc91-cbd6-4a9c-a58d-c6d35e9e8744,LEEFENGVEN3MMBARNWOOD,3mm Veneer Engineered,Flooring,Engineered hardwood,Hardwood plywood,Hickory,,,,6.5,RL,19.05,,3,,,,,,,FALSE,,,,,,,4.19,5.19,,,,,,2026-06-12,Manual,27.5,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 11237 (colour, 3 confirms) WARNING: cost $4.29 vs $4.19"
ACC-LEEF-0001,Lee Flooring - Transition | T-Moulding | Laminate | 8FT,Lee Flooring,Lee Flooring,,,LEEFACCTMOULD,Accessories,Accessory,Laminate,,,,,,,8FT,,,,,,,,,,,,,,,,,15.00,25.00,,,,,,2026-06-12,Manual,,,,,,TRUE,FALSE,,,,,,,"Priced per piece (8FT). MATCHING (98001-98013), (T01-T10) & (R01-R10). Retail = Cost + $10 per the cross-supplier accessory markup standard. Lee gives no trim material or profile detail. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED — single unlabelled price column, awaiting Albert's confirmation before import.",,,new,N/A (accessory),Accessories not present in the LS export
ACC-LEEF-0002,Lee Flooring - Transition | Reducer | Laminate | 8FT,Lee Flooring,Lee Flooring,,,LEEFACCREDUCER,Accessories,Accessory,Laminate,,,,,,,8FT,,,,,,,,,,,,,,,,,15.00,25.00,,,,,,2026-06-12,Manual,,,,,,TRUE,FALSE,,,,,,,"Priced per piece (8FT). MATCHING (98001-98013), (T01-T10) & (R01-R10). Retail = Cost + $10 per the cross-supplier accessory markup standard. Lee gives no trim material or profile detail. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED — single unlabelled price column, awaiting Albert's confirmation before import.",,,new,N/A (accessory),Accessories not present in the LS export
ACC-LEEF-0003,Lee Flooring - Transition | Stair Nosing | Laminate | 8FT,Lee Flooring,Lee Flooring,,,LEEFACCSTAIRNOSING,Accessories,Accessory,Laminate,,,,,,,8FT,,,,,,,,,,,,,,,,,25.00,40.00,,,,,,2026-06-12,Manual,,,,,,TRUE,FALSE,,,,,,,"Priced per piece (8FT). Matches T01-T10, R01-R11, 98001-98013. Retail = Cost + $15 per the cross-supplier accessory markup standard. Lee gives no trim material or profile detail. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED — single unlabelled price column, awaiting Albert's confirmation before import.",,,new,N/A (accessory),Accessories not present in the LS export
ACC-LEEF-0004,Lee Flooring - Sundry | Underlayment | 3mm Silver Foam 200sf Roll,Lee Flooring,Lee Flooring,,,LEEFACCUNDERLAYSILVERFOAM,Accessories,Underpad,,,,,,,,,,,,,,,,,,,Foam,,,,,,15.00,35.00,,,,,,2026-06-12,Manual,,,,,,TRUE,,,,,,,,"Sold per roll. 3MM SILVER FOAM UNDERPAD, 200 sf/roll. Retail = Cost + $20 per the cross-supplier underlayment markup standard. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED — single unlabelled price column, awaiting Albert's confirmation before import.",,,new,N/A (accessory),Accessories not present in the LS export
ACC-LEEF-0005,Lee Flooring - Sundry | Underlayment | 3mm EVA Rubber 100sf Roll,Lee Flooring,Lee Flooring,,,LEEFACCUNDERLAYEVARUBBER,Accessories,Underpad,,,,,,,,,,,,,,,,,,,EVA,,,,,,15.00,35.00,,,,,,2026-06-12,Manual,,,,,,TRUE,,,,,,,,"Sold per roll. 3MM EVA RUBBER UNDERPAD, 100 sf/roll. Retail = Cost + $20 per the cross-supplier underlayment markup standard. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED — single unlabelled price column, awaiting Albert's confirmation before import.",,,new,N/A (accessory),Accessories not present in the LS export
