supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used
IMPRESSIVE,HWD-IMPR-91506-M,"Classic Red Oak Collection — Oasis — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9c8baa1f88ee,,,
IMPRESSIVE,HWD-IMPR-91506-N,"Classic Red Oak Collection — Oasis — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-a7da34e1fb05,,,
IMPRESSIVE,HWD-IMPR-91506-P,"Classic Red Oak Collection — Oasis — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-7bc857950b34,,,
IMPRESSIVE,HWD-IMPR-91506-S,"Classic Red Oak Collection — Oasis — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-2a282c9efa94,,,
IMPRESSIVE,HWD-IMPR-91507-M,"Classic Red Oak Collection — Ridge — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-05449e2277ac,,,
IMPRESSIVE,HWD-IMPR-91507-N,"Classic Red Oak Collection — Ridge — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-4b4b3c3140bc,,,
IMPRESSIVE,HWD-IMPR-91507-P,"Classic Red Oak Collection — Ridge — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-b35d81628a73,,,
IMPRESSIVE,HWD-IMPR-91507-S,"Classic Red Oak Collection — Ridge — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-a0d4260d0c85,,,
IMPRESSIVE,HWD-IMPR-91508-M,"Classic Red Oak Collection — Dover — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-c635ac0f7847,,,
IMPRESSIVE,HWD-IMPR-91508-N,"Classic Red Oak Collection — Dover — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-dafc12141be8,,,
IMPRESSIVE,HWD-IMPR-91508-P,"Classic Red Oak Collection — Dover — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-698fa20cdb0a,,,
IMPRESSIVE,HWD-IMPR-91508-S,"Classic Red Oak Collection — Dover — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-626b07e8d4f7,,,
IMPRESSIVE,HWD-IMPR-91509-M,"Classic Red Oak Collection — Algoma — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-91976d63f9b2,,,
IMPRESSIVE,HWD-IMPR-91509-N,"Classic Red Oak Collection — Algoma — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-6be4623a2c2f,,,
IMPRESSIVE,HWD-IMPR-91509-P,"Classic Red Oak Collection — Algoma — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-e2ca203d774e,,,
IMPRESSIVE,HWD-IMPR-91509-S,"Classic Red Oak Collection — Algoma — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-2b6b6c7fb14b,,,
IMPRESSIVE,HWD-IMPR-91510-M,"Classic Red Oak Collection — Castle — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-e851a5415293,,,
IMPRESSIVE,HWD-IMPR-91510-N,"Classic Red Oak Collection — Castle — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9ab220d84c01,,,
IMPRESSIVE,HWD-IMPR-91510-P,"Classic Red Oak Collection — Castle — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-11622b57e3f5,,,
IMPRESSIVE,HWD-IMPR-91510-S,"Classic Red Oak Collection — Castle — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-6224ccb704db,,,
IMPRESSIVE,HWD-IMPR-91511-M,"Classic Red Oak Collection — Giza — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-08cdb3c3e21c,,,
IMPRESSIVE,HWD-IMPR-91511-N,"Classic Red Oak Collection — Giza — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-3fc80c9339e5,,,
IMPRESSIVE,HWD-IMPR-91511-P,"Classic Red Oak Collection — Giza — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-bfe07a440753,,,
IMPRESSIVE,HWD-IMPR-91511-S,"Classic Red Oak Collection — Giza — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-b4d425a0e8d8,,,
IMPRESSIVE,HWD-IMPR-91512-M,"Classic Red Oak Collection — Cobble — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-050aae6d1cf6,,,
IMPRESSIVE,HWD-IMPR-91512-N,"Classic Red Oak Collection — Cobble — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-08a981a94b9d,,,
IMPRESSIVE,HWD-IMPR-91512-P,"Classic Red Oak Collection — Cobble — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-4cf87825db73,,,
IMPRESSIVE,HWD-IMPR-91512-S,"Classic Red Oak Collection — Cobble — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-2f0300e8cbf0,,,
IMPRESSIVE,HWD-IMPR-91513-M,"Classic Red Oak Collection — Natural — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-91be2330ea88,,,
IMPRESSIVE,HWD-IMPR-91513-N,"Classic Red Oak Collection — Natural — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-84105148697a,,,
IMPRESSIVE,HWD-IMPR-91513-P,"Classic Red Oak Collection — Natural — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-6ee2a71812f7,,,
IMPRESSIVE,HWD-IMPR-91513-S,"Classic Red Oak Collection — Natural — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-e8f9bd675ae9,,,
IMPRESSIVE,HWD-IMPR-91514-M,"Classic Red Oak Collection — Genesse — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-7c1f83fd5987,,,
IMPRESSIVE,HWD-IMPR-91514-N,"Classic Red Oak Collection — Genesse — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-be27c77175d3,,,
IMPRESSIVE,HWD-IMPR-91514-P,"Classic Red Oak Collection — Genesse — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-1d2f8072e4ce,,,
IMPRESSIVE,HWD-IMPR-91514-S,"Classic Red Oak Collection — Genesse — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-7eb615561d69,,,
IMPRESSIVE,HWD-IMPR-91515-M,"Classic Red Oak Collection — Ember — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-25ba5e05f64f,,,
IMPRESSIVE,HWD-IMPR-91515-N,"Classic Red Oak Collection — Ember — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9d27d9b852db,,,
IMPRESSIVE,HWD-IMPR-91515-P,"Classic Red Oak Collection — Ember — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-388056c677eb,,,
IMPRESSIVE,HWD-IMPR-91515-S,"Classic Red Oak Collection — Ember — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-4081a556a908,,,
IMPRESSIVE,HWD-IMPR-91516-M,"Classic Red Oak Collection — Cardinal — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-d0da34480b94,,,
IMPRESSIVE,HWD-IMPR-91516-N,"Classic Red Oak Collection — Cardinal — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-bd870248ff6c,,,
IMPRESSIVE,HWD-IMPR-91516-P,"Classic Red Oak Collection — Cardinal — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-17b14ea3db46,,,
IMPRESSIVE,HWD-IMPR-91516-S,"Classic Red Oak Collection — Cardinal — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-8a1101a8d8ed,,,
IMPRESSIVE,HWD-IMPR-91517-M,"Classic Red Oak Collection — Sienna — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-7a0f78794eee,,,
IMPRESSIVE,HWD-IMPR-91517-N,"Classic Red Oak Collection — Sienna — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-2c86945a6531,,,
IMPRESSIVE,HWD-IMPR-91517-P,"Classic Red Oak Collection — Sienna — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-f9802a7187cc,,,
IMPRESSIVE,HWD-IMPR-91517-S,"Classic Red Oak Collection — Sienna — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-bc9685e90938,,,
IMPRESSIVE,LAM-IMPR-4400,Sahara Collection — Blue,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-79856900a979,,,
IMPRESSIVE,LAM-IMPR-4401,Sahara Collection — Cream,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-54da7fcbe866,,,
IMPRESSIVE,LAM-IMPR-4402,Sahara Collection — Gold,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-045c885aec31,,,
IMPRESSIVE,LAM-IMPR-4403,Sahara Collection — Fruit,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-70a9d2fe5933,,,
IMPRESSIVE,LAM-IMPR-4404,Sahara Collection — Beige,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-91ebe9eeb9e6,,,
IMPRESSIVE,LAM-IMPR-4405,Sahara Collection — Light,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-04b3c3d68e01,,,
IMPRESSIVE,LAM-IMPR-4406,Sahara Collection — Seed,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-b2caa6e35609,,,
IMPRESSIVE,LAM-IMPR-4407,Sahara Collection — Harle,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-e4fc780f68b5,,,
IMPRESSIVE,LAM-IMPR-4500,Regal Collection — Dream,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-44f1c2c3d2c1,,,
IMPRESSIVE,LAM-IMPR-4501,Regal Collection — Cameo,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-1f99ba233b7d,,,
IMPRESSIVE,LAM-IMPR-4502,Regal Collection — Harmony,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9cf782603259,,,
IMPRESSIVE,LAM-IMPR-4503,Regal Collection — Shell,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-40de3ddc9c5d,,,
IMPRESSIVE,LAM-IMPR-4504,Regal Collection — Matte,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9972f4628f2e,,,
IMPRESSIVE,LAM-IMPR-4505,Regal Collection — Linen,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-a9573dcdde99,,,
IMPRESSIVE,LAM-IMPR-4506,Regal Collection — Mellow,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-a5d0c674d32f,,,
IMPRESSIVE,LAM-IMPR-4507,Regal Collection — Moon,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-16619d1a8f5c,,,
IMPRESSIVE,LVP-IMPR-4100,Essex Collection — Umber,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-1002fe08dc18,,,
IMPRESSIVE,LVP-IMPR-4101,Essex Collection — Squash,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-d8eb1ac55495,,,
