id,handle,sku,comp1,comp2,comp3,name,description,product_category,variant_option_one_name,variant_option_one_value,vopt2_name,vopt2_value,vopt3_name,vopt3_value,tags,supply_price,retail_price,loy1,loy2,loy3,loy4,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga Outlet,inv1,inv2,inv3
52c36ecb-fdfd-4386-83b9-668adeca218f,imphar---classic-oak-collection-4-14----ridge---91507-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91507-S,,,,"IMPR - Classic Red Oak Collection — Ridge — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
5fc48946-408f-44a4-ad77-2c89de3609ca,imphar---classic-oak-collection-3-14----dover---91508-n--------1959sfb,HWD-IMPR-91508-N,,,,"IMPR - Classic Red Oak Collection — Dover — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
5a39c858-485d-4417-b69f-78646043e6d6,imphar---classic-oak-collection-3-14----dover---91508-m--------1959sfb,HWD-IMPR-91508-M,,,,"IMPR - Classic Red Oak Collection — Dover — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
72138b05-cbce-4868-85c0-636e3b070d6f,imphar---classic-oak-collection-4-14----dover---91508-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91508-P,,,,"IMPR - Classic Red Oak Collection — Dover — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
6056e451-4433-4d01-a6e3-c8ecb17181a9,imphar---classic-oak-collection-4-14----dover---91508-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91508-S,,,,"IMPR - Classic Red Oak Collection — Dover — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
e3040a7a-12ca-4bbe-b16b-c06ab303da19,imphar---classic-oak-collection-3-14----algoma---91509-n--------1959sfb,HWD-IMPR-91509-N,,,,"IMPR - Classic Red Oak Collection — Algoma — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
e04a9c26-360c-42f8-8994-e9c531ee55f4,imphar---classic-oak-collection-3-14----algoma---91509-m--------1959sfb,HWD-IMPR-91509-M,,,,"IMPR - Classic Red Oak Collection — Algoma — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
5a1edd13-c6dd-4d82-9d6c-286c8ee9669b,imphar---classic-oak-collection-4-14----algoma---91509-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91509-P,,,,"IMPR - Classic Red Oak Collection — Algoma — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
3857988f-2bef-47e9-95e8-3a50184c390a,imphar---classic-oak-collection-4-14----algoma---91509-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91509-S,,,,"IMPR - Classic Red Oak Collection — Algoma — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
3284701e-3e76-4966-b676-6739608c84d3,imphar---classic-oak-collection-3-14----castle---91510-n--------1959sfb,HWD-IMPR-91510-N,,,,"IMPR - Classic Red Oak Collection — Castle — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
f38263e7-e652-467b-a461-f036ec0dd427,imphar---classic-oak-collection-3-14----castle---91510-m--------1959sfb,HWD-IMPR-91510-M,,,,"IMPR - Classic Red Oak Collection — Castle — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
11ab7217-7819-4ab8-9649-300a8a6aea3f,imphar---classic-oak-collection-4-14----castle---91510-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91510-P,,,,"IMPR - Classic Red Oak Collection — Castle — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
ae6c5c50-d8f9-4677-aca1-f9d138e6e242,imphar---classic-oak-collection-4-14----castle---91510-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91510-S,,,,"IMPR - Classic Red Oak Collection — Castle — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
9c015bfc-2a19-48d4-ab61-1471526b38cf,imphar---classic-oak-collection-3-14----giza---91511-n--------1959sfb,HWD-IMPR-91511-N,,,,"IMPR - Classic Red Oak Collection — Giza — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
f1e79549-8883-4ef7-9fef-f836f1574629,imphar---classic-oak-collection-3-14----giza---91511-m--------1959sfb,HWD-IMPR-91511-M,,,,"IMPR - Classic Red Oak Collection — Giza — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
a735d8d3-fe5e-4b32-a7d1-797eda09e12c,imphar---classic-oak-collection-4-14----giza---91511-p--select---4-14-x-34-19mm---1959sfb,HWD-IMPR-91511-P,,,,"IMPR - Classic Red Oak Collection — Giza — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
7a533de6-40ae-4729-a75d-9f8b1f2d3c8d,imphar---classic-oak-collection-4-14----giza---91511-s--select-better---4-14-x-34-19mm---1959sfb,HWD-IMPR-91511-S,,,,"IMPR - Classic Red Oak Collection — Giza — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
722a6ecb-e970-4aaf-a640-310b51ad9282,imphar---classic-oak-collection-3-14----cobble---91512-n--------1959sfb,HWD-IMPR-91512-N,,,,"IMPR - Classic Red Oak Collection — Cobble — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
cb34c882-e1c5-4e0b-b875-301214ee6fb0,imphar---classic-oak-collection-3-14----cobble---91512-m--------1959sfb,HWD-IMPR-91512-M,,,,"IMPR - Classic Red Oak Collection — Cobble — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
4afa72aa-91c1-4025-8bb4-27d9deca75cc,imphar---classic-oak-collection-4-14----giza---91512-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91512-P,,,,"IMPR - Classic Red Oak Collection — Cobble — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
e657e323-762c-457e-9e57-fed15cd209a7,imphar---classic-oak-collection-4-14----giza---91512-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91512-S,,,,"IMPR - Classic Red Oak Collection — Cobble — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
a4135708-0e1d-4671-86bd-f45a13c88d89,imphar---classic-oak-collection-3-14----natural---91513-n--------1959sfb,HWD-IMPR-91513-N,,,,"IMPR - Classic Red Oak Collection — Natural — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
08889dea-31e6-4264-a248-1e940dde6ba7,imphar---classic-oak-collection-3-14----natural---91513-m--------1959sfb,HWD-IMPR-91513-M,,,,"IMPR - Classic Red Oak Collection — Natural — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
ae57d564-461f-42df-862b-9842defa39f5,imphar---classic-oak-collection-4-14----cobble---91513-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91513-P,,,,"IMPR - Classic Red Oak Collection — Natural — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
5b75916e-a241-4d0a-95b3-27e775eeeb13,imphar---classic-oak-collection-4-14----cobble---91513-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91513-S,,,,"IMPR - Classic Red Oak Collection — Natural — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
98832084-ab52-4f1c-9eb4-7f849a9fcadb,imphar---classic-oak-collection-3-14----genesse---91514-n--------1959sfb,HWD-IMPR-91514-N,,,,"IMPR - Classic Red Oak Collection — Genesse — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
34cc2a8a-6e21-4916-8715-b7d9fab9c304,imphar---classic-oak-collection-3-14----genesse---91514-m--------1959sfb,HWD-IMPR-91514-M,,,,"IMPR - Classic Red Oak Collection — Genesse — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
77806d73-9325-43ba-a0ae-a2b6a48e107c,imphar---classic-oak-collection-4-14----genesse---91514-p--select---4-14-x-34-19mm---1959sfb,HWD-IMPR-91514-P,,,,"IMPR - Classic Red Oak Collection — Genesse — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
ab223706-0560-4566-b737-6a9ff1911923,imphar---classic-oak-collection-4-14----genesse---91514-s--select-better---4-14-x-34-19mm---1959sfb,HWD-IMPR-91514-S,,,,"IMPR - Classic Red Oak Collection — Genesse — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
0f309b66-6b8e-4837-aa0e-6f07da885389,imphar---classic-oak-collection-3-14----ember---91515-n--------1959sfb,HWD-IMPR-91515-N,,,,"IMPR - Classic Red Oak Collection — Ember — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
42b0f1e0-d07b-4c27-b3e6-62ac806b0997,imphar---classic-oak-collection-3-14----ember---91515-m--------1959sfb,HWD-IMPR-91515-M,,,,"IMPR - Classic Red Oak Collection — Ember — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
d2e7c8da-395d-4245-9940-888532b7f299,imphar---classic-oak-collection-4-14----ember---91515-p--select---4-14-x-34-19mm---1959sfb,HWD-IMPR-91515-P,,,,"IMPR - Classic Red Oak Collection — Ember — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
ebfc0438-18c0-4b52-b989-5395b00332ab,imphar---classic-oak-collection-4-14----ember---91515-s--select-better---4-14-x-34-19mm---1959sfb,HWD-IMPR-91515-S,,,,"IMPR - Classic Red Oak Collection — Ember — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
30854ee4-4132-4214-bb70-fe1397034f12,imphar---classic-oak-collection-3-14----cardinal---91516-n--------1959sfb,HWD-IMPR-91516-N,,,,"IMPR - Classic Red Oak Collection — Cardinal — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
4cda58aa-a5a5-4be5-9bea-cd82d74122b5,imphar---classic-oak-collection-3-14----cardinal---91516-m--------1959sfb,HWD-IMPR-91516-M,,,,"IMPR - Classic Red Oak Collection — Cardinal — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
595eae27-537e-44cc-b912-e801a16dacfe,imphar---classic-oak-collection-4-14----cardinal---91516-p--select---4-14-x-34-19mm---1959sfb,HWD-IMPR-91516-P,,,,"IMPR - Classic Red Oak Collection — Cardinal — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
377824f5-f81e-4918-abd5-fe8aa0806a07,imphar---classic-oak-collection-4-14----cardinal---91516-s--select-better---4-14-x-34-19mm---1959sfb,HWD-IMPR-91516-S,,,,"IMPR - Classic Red Oak Collection — Cardinal — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
8b6472ac-2c38-49fe-a4f6-6a938b22767a,imphar---classic-oak-collection-3-14----sienna---91517-n--------1959sfb,HWD-IMPR-91517-N,,,,"IMPR - Classic Red Oak Collection — Sienna — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
afbd9c21-08de-4f3c-8bb5-41d038b9139c,imphar---classic-oak-collection-3-14----sienna---91517-m--------1959sfb,HWD-IMPR-91517-M,,,,"IMPR - Classic Red Oak Collection — Sienna — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
cc1b0123-b072-40ab-b3d6-f07593776b3c,imphar---classic-oak-collection-4-14----sienna---91517-p--select---4-14-x-34-19mm---1959sfb,HWD-IMPR-91517-P,,,,"IMPR - Classic Red Oak Collection — Sienna — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
3f8b7638-3284-4b04-959a-7dfd1ced9bf8,imphar---classic-oak-collection-4-14----sienna---91517-s--select-better---4-14-x-34-19mm---1959sfb,HWD-IMPR-91517-S,,,,"IMPR - Classic Red Oak Collection — Sienna — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
b143026a-33d7-4af2-855d-eb5352225d75,impvin---moulding---vinyl-nosing-all---impvns-----9449inx-433inx-35mm---sfb,ACC-IMPR-IMPVNS,,,,IMPR - Vinyl trims — Nosing,,FLOORING / VINYL,,,,,,,,35.00,36.00,,,,,Impressive,Impressive,,1,1,Default Tax,,,
be3e33b8-774c-42a2-b63b-41a7badd1445,impvin---moulding---vinyl-reducer-all---impvred-----9449inx-169inx-8mm---sfb,ACC-IMPR-IMPVRED,,,,IMPR - Vinyl trims — Reducer,,FLOORING / VINYL,,,,,,,,29.99,30.99,,,,,Impressive,Impressive,,1,1,Default Tax,,,
ded030dc-9ea6-46a5-ac6b-7bc3e4b711d0,impvin---moulding---vinyl-t-mould-all---impvtm-----9449inx-177inx-7mm---sfb,ACC-IMPR-IMPVTM,,,,IMPR - Vinyl trims — T Mold,,FLOORING / VINYL,,,,,,,,29.99,30.99,,,,,Impressive,Impressive,,1,1,Default Tax,,,
22b9e22d-f4fe-4371-a430-0e49e179e28a,implam---moulding---laminate-nosing-all---implmns-----8ft--piece---sfb,ACC-IMPR-IMPLMNS,,,,IMPR - Laminate trims — Nosing,,FLOORING / LAMINATE,,,,,,,,18.00,19.00,,,,,Impressive,Impressive,,1,1,Default Tax,,,
7a46cac2-337c-4661-917d-60736409e27c,implam---moulding---laminate-reducer-all---implmred-----8ft--piece---sfb,ACC-IMPR-IMPLMRED,,,,IMPR - Laminate trims — Reducer,,FLOORING / LAMINATE,,,,,,,,15.00,16.00,,,,,Impressive,Impressive,,1,1,Default Tax,,,
2c91d93c-42d7-4509-bb7b-461bebc07c77,implam---moulding---laminate-t-mould-all---implmtm-----8ft--piece---sfb,ACC-IMPR-IMPLMTM,,,,IMPR - Laminate trims — T Mold,,FLOORING / LAMINATE,,,,,,,,15.00,16.00,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRACCIMPR0001,ACC-IMPR-0001,,,,IMPR - Hardwood trims — Nosing,,FLOORING / HARDWOOD,,,,,,,,35.00,36.00,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRACCIMPR0002,ACC-IMPR-0002,,,,IMPR - Hardwood trims — Reducer,,FLOORING / HARDWOOD,,,,,,,,29.99,30.99,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRACCIMPR0003,ACC-IMPR-0003,,,,IMPR - Hardwood trims — T Mold,,FLOORING / HARDWOOD,,,,,,,,29.99,30.99,,,,,Impressive,Impressive,,1,1,Default Tax,,,
