SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus,LS Match status,LS Match notes
LVP-GLDC-2010,Golden Choice WPC 7mm — Teak Manila,Golden Choice,Golden Choice,2010,cf40739d-7526-4fbf-a0b8-3b6634ba3f4d,golvin----teak-manilla---gc2010-----48-x-708-x-7mm---2364sfb,WPC 7mm,Flooring,LVP,WPC,,Teak Manila,,,7.08,,7,,,,,,,Click,,No,,,,,,,2.09,3.09,,,,,"Net Box Price $2.09/sf vs Net Skid Price $1.99/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.64,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2010
LVP-GLDC-2011,Golden Choice WPC 7mm — Torino Oak,Golden Choice,Golden Choice,2011,183f185a-5c10-4d7b-ae73-c807aa1891fc,golvin----torino-oak---gc2011-----48-x-708-x-7mm---2364sfb,WPC 7mm,Flooring,LVP,WPC,,Torino Oak,,,7.08,,7,,,,,,,Click,,No,,,,,,,2.09,3.09,,,,,"Net Box Price $2.09/sf vs Net Skid Price $1.99/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.64,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2011
LVP-GLDC-2012,Golden Choice WPC 7mm — Rusty Sand,Golden Choice,Golden Choice,2012,ed48df49-a398-47c2-99cb-9971f33c8fff,golvin----rusty-sand---gc2012-----48-x-708-x-7mm---2364sfb,WPC 7mm,Flooring,LVP,WPC,,Rusty Sand,,,7.08,,7,,,,,,,Click,,No,,,,,,,2.09,3.09,,,,,"Net Box Price $2.09/sf vs Net Skid Price $1.99/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.64,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2012
LVP-GLDC-2015,Golden Choice WPC 7mm — Bianco Zen,Golden Choice,Golden Choice,2015,e9ea458c-91c5-4124-809e-c966f77be760,golvin----bianco-zen---gc2015-----48-x-708-x-7mm---2364sfb,WPC 7mm,Flooring,LVP,WPC,,Bianco Zen,,,7.08,,7,,,,,,,Click,,No,,,,,,,2.09,3.09,,,,,"Net Box Price $2.09/sf vs Net Skid Price $1.99/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.64,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2015
LVP-GLDC-2016,Golden Choice WPC 7mm — Tonic,Golden Choice,Golden Choice,2016,,,WPC 7mm,Flooring,LVP,WPC,,Tonic,,,7.08,,7,,,,,,,Click,,No,,,,,,,2.09,3.09,,,,,"Net Box Price $2.09/sf vs Net Skid Price $1.99/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.64,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,NOT_FOUND,
LVP-GLDC-2020,Golden Choice SPC 4mm — Parma Oak,Golden Choice,Golden Choice,2020,e410d9d8-722d-4d54-88fc-63704a50ffc3,golvin----parma-oak---gc2020-----48-x-717-x-4mm---239sfb,SPC 4mm,Flooring,LVP,SPC,,Parma Oak,,,7.17,,4,,,,,,,Drop & Lock,,No,,,,,,,1.25,2.25,,,,,"Net Box Price $1.25/sf vs Net Skid Price $1.15/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.9,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2020
LVP-GLDC-2021-4MM,Golden Choice SPC 4mm — Black Zen,Golden Choice,Golden Choice,2021,3b99f8d3-5cb7-44d7-98f4-ce5547f7f132,golvin----black-zen---gc2021-----48-x-717-x-4mm---239sfb,SPC 4mm,Flooring,LVP,SPC,,Black Zen,,,7.17,,4,,,,,,,Drop & Lock,,No,,,,,,,1.25,2.25,,,,,"Net Box Price $1.25/sf vs Net Skid Price $1.15/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.9,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item# also reappears on the same-day price list as 'SPC 4MM+1.5MM=5.5MM Underlay attached' (page 7) at a different price ($1.49/$1.39) -- same item# printed twice for two different constructions (no-pad vs pad-attached). Flagging the collision; both rows kept as separate products since the specs genuinely differ.",,,new,OK,Matched LS sku GC2021
LVP-GLDC-2030-5MM,Golden Choice SPC 5mm — Vega Nero,Golden Choice,Golden Choice,2030,06207d81-3626-4ac4-aca5-9b56654f63ae,golvin----vega-nero---gc2030-----48-x-717-x-5mm---156sfb,SPC 5mm,Flooring,LVP,SPC,,Vega Nero,,,7.17,,5,,,,,,,Drop & Lock,,No,,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.35/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.51,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item# also reappears as 'SPC 5MM+1.5MM=6.5MM Underlay attached' (page 7) at a different price ($1.69/$1.59) -- same item# printed twice for two different constructions. Flagging the collision.",,,new,OK,Matched LS sku GC2030 WARNING: conflicts: box_sf
LVP-GLDC-2040-5MM,Golden Choice SPC 5mm Tiles — Onyx Grey,Golden Choice,Golden Choice,2040,0f1a1475-5210-4642-af4a-dbd3c0b52aa9,golvin----onyx-grey---gc2040-----122-x-24--x-5mm---2035sfb,SPC 5mm Tiles,Flooring,LVT,SPC,,Onyx Grey,,,24,,5,,,,,,,Drop & Lock,,No,,,,"24""",,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.35/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,20.35,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item# also reappears as 'SPC 5mm+1.5=6.5mm Tiles' (page 7) at a different price ($2.33/$2.23) -- same item# printed twice for two different constructions. Flagging the collision.",,,new,OK,Matched LS sku GC2040
LVP-GLDC-2021-55MM,Golden Choice SPC 4MM+1.5MM=5.5MM Underlay attached — Black Zen,Golden Choice,Golden Choice,2021,e445b054-4ec0-4f54-b133-e73e27802b06,golvin----black-zen---gc2021-55-----717-x-48-x-55mm---239sfb,SPC 4MM+1.5MM=5.5MM Underlay attached,Flooring,LVP,SPC,,Black Zen,,,7.17,,5.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.49,2.49,,,,,"Net Box Price $1.49/sf vs Net Skid Price $1.39/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.9,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2021-5.5
LVP-GLDC-2022,Golden Choice SPC 4MM+1.5MM=5.5MM Underlay attached — Paprino Oak,Golden Choice,Golden Choice,2022,65ebad22-6c45-48aa-8db9-755d19c64685,golvin----paprino-oak---gc2022-----717-x-48-x-55mm---239sfb,SPC 4MM+1.5MM=5.5MM Underlay attached,Flooring,LVP,SPC,,Paprino Oak,,,7.17,,5.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.49,2.49,,,,,"Net Box Price $1.49/sf vs Net Skid Price $1.39/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.9,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2022
LVP-GLDC-2023,Golden Choice SPC 4MM+1.5MM=5.5MM Underlay attached — Majestic Brown,Golden Choice,Golden Choice,2023,2c1d8c83-5ede-40b8-8ce7-8aa6a530f5cb,golvin----majestic-brown---gc2023-----717-x-48-x-55mm---239sfb,SPC 4MM+1.5MM=5.5MM Underlay attached,Flooring,LVP,SPC,,Majestic Brown,,,7.17,,5.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.49,2.49,,,,,"Net Box Price $1.49/sf vs Net Skid Price $1.39/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.9,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2023
LVP-GLDC-2026,Golden Choice SPC 4MM+1.5MM=5.5MM Underlay attached — Allure Grey,Golden Choice,Golden Choice,2026,240377dd-47fa-4fc0-a5d0-a83b4f4c8294,golvin----allure-grey---gc2026-55-----717-x-48-x-55mm---239sfb,SPC 4MM+1.5MM=5.5MM Underlay attached,Flooring,LVP,SPC,,Allure Grey,,,7.17,,5.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.49,2.49,,,,,"Net Box Price $1.49/sf vs Net Skid Price $1.39/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.9,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2026-5.5
LVP-GLDC-2030-65MM,Golden Choice SPC 5MM+1.5MM=6.5MM Underlay attached — Vega Nero,Golden Choice,Golden Choice,2030,ac12a95d-daa2-46ca-b37f-6c2163762a71,golvin----vega-nero---gc2030-65-----717-x-48-x-65mm---2151sfb,SPC 5MM+1.5MM=6.5MM Underlay attached,Flooring,LVP,SPC,,Vega Nero,,,7.17,,6.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price $1.69/sf vs Net Skid Price $1.59/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.51,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2030-6.5
LVP-GLDC-2031,Golden Choice SPC 5MM+1.5MM=6.5MM Underlay attached — Crema Zen,Golden Choice,Golden Choice,2031,8aa7ce99-871e-45b0-bfc0-b394fc80479d,golvin----crema-zen---gc2031-----717-x-48-x-65mm---2151sfb,SPC 5MM+1.5MM=6.5MM Underlay attached,Flooring,LVP,SPC,,Crema Zen,,,7.17,,6.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price $1.69/sf vs Net Skid Price $1.59/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.51,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2031
LVP-GLDC-2032,Golden Choice SPC 5MM+1.5MM=6.5MM Underlay attached — Lisbon Oak,Golden Choice,Golden Choice,2032,fa768477-8515-4798-ae85-f7437a9b25ca,golvin----lisbon-oak---gc2032-----717-x-48-x-65mm---2151sfb,SPC 5MM+1.5MM=6.5MM Underlay attached,Flooring,LVP,SPC,,Lisbon Oak,,,7.17,,6.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price $1.69/sf vs Net Skid Price $1.59/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.51,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2032
LVP-GLDC-2033,Golden Choice SPC 5MM+1.5MM=6.5MM Underlay attached — Mono Serra,Golden Choice,Golden Choice,2033,6e44bbbc-d1ea-464f-b4a4-dd4be93504b6,golvin----mono-serra---gc2033-----717-x-48-x-65mm---2151sfb,SPC 5MM+1.5MM=6.5MM Underlay attached,Flooring,LVP,SPC,,Mono Serra,,,7.17,,6.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price $1.69/sf vs Net Skid Price $1.59/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.51,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2033
LVP-GLDC-2036,Golden Choice SPC 5MM+1.5MM=6.5MM Underlay attached — Grey Oak,Golden Choice,Golden Choice,2036,feba0456-5ae2-4de4-a3ff-da0154aa6920,golvin----grey-oak---gc2036-----717-x-48-x-65mm---2151sfb,SPC 5MM+1.5MM=6.5MM Underlay attached,Flooring,LVP,SPC,,Grey Oak,,,7.17,,6.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price $1.69/sf vs Net Skid Price $1.59/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.51,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2036
LVP-GLDC-2040-65MM,Golden Choice SPC 5mm+1.5=6.5mm Tiles — Onyx Grey,Golden Choice,Golden Choice,2040,,,SPC 5mm+1.5=6.5mm Tiles,Flooring,LVT,SPC,,Onyx Grey,,,24,,6.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,"24""",,,2.33,3.33,,,,,"Net Box Price $2.33/sf vs Net Skid Price $2.23/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,20.36,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,NOT_FOUND,
LVP-GLDC-2041,Golden Choice SPC 5mm+1.5=6.5mm Tiles — Carrara,Golden Choice,Golden Choice,2041,,,SPC 5mm+1.5=6.5mm Tiles,Flooring,LVT,SPC,,Carrara,,,24,,6.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,"24""",,,2.33,3.33,,,,,"Net Box Price $2.33/sf vs Net Skid Price $2.23/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,20.36,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,NOT_FOUND,
LVP-GLDC-2042,Golden Choice SPC 5mm+1.5=6.5mm Tiles — Turin,Golden Choice,Golden Choice,2042,,,SPC 5mm+1.5=6.5mm Tiles,Flooring,LVT,SPC,,Turin,,,24,,6.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,"24""",,,2.33,3.33,,,,,"Net Box Price $2.33/sf vs Net Skid Price $2.23/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,20.36,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,NOT_FOUND,
LVP-GLDC-2043,Golden Choice SPC 5mm+1.5=6.5mm Tiles — Portlan,Golden Choice,Golden Choice,2043,,,SPC 5mm+1.5=6.5mm Tiles,Flooring,LVT,SPC,,Portlan,,,24,,6.5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,"24""",,,2.33,3.33,,,,,"Net Box Price $2.33/sf vs Net Skid Price $2.23/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,20.36,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,NOT_FOUND,
LVP-GLDC-2045,Golden Choice SPC 5mm Tiles — Marble Grey,Golden Choice,Golden Choice,2045,955080ab-eea1-4b3f-ba20-c592f0a0842b,golvin----marble-grey---gc2045-----609mm-x-3048mm-x-5mm---1999sfb,SPC 5mm Tiles,Flooring,LVT,SPC,,Marble Grey,,,24,,5,,,,,,,Drop & Lock,,,,,,"24""",,,1.46,2.46,,,,,"Net Box Price $1.46/sf vs Net Skid Price $1.36/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,19.99,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). This 'SPC 5mm Tiles' group (unlike its sibling groups on the same page) does not state an underlay/underpad in its Collection label -- left Underpad included blank rather than assuming.",,,new,OK,Matched LS sku GC2045
LVP-GLDC-2046,Golden Choice SPC 5mm Tiles — Slate Grey,Golden Choice,Golden Choice,2046,c69838d0-8ca5-467c-894c-c3ee6abba296,golvin----slate-grey---gc2046-----609mm-x-3048mm-x-5mm---1999sfb,SPC 5mm Tiles,Flooring,LVT,SPC,,Slate Grey,,,24,,5,,,,,,,Drop & Lock,,,,,,"24""",,,1.46,2.46,,,,,"Net Box Price $1.46/sf vs Net Skid Price $1.36/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,19.99,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). This 'SPC 5mm Tiles' group (unlike its sibling groups on the same page) does not state an underlay/underpad in its Collection label -- left Underpad included blank rather than assuming.",,,new,OK,Matched LS sku GC2046
LVP-GLDC-2047,Golden Choice SPC 5mm Tiles — Nature Slate,Golden Choice,Golden Choice,2047,5983967e-bd9c-49e4-9ccb-923c28a66d66,golvin----nature-slate---gc2047-----609mm-x-3048mm-x-5mm---1999sfb,SPC 5mm Tiles,Flooring,LVT,SPC,,Nature Slate,,,24,,5,,,,,,,Drop & Lock,,,,,,"24""",,,1.46,2.46,,,,,"Net Box Price $1.46/sf vs Net Skid Price $1.36/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,19.99,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). This 'SPC 5mm Tiles' group (unlike its sibling groups on the same page) does not state an underlay/underpad in its Collection label -- left Underpad included blank rather than assuming.",,,new,OK,Matched LS sku GC2047
LVP-GLDC-2048,Golden Choice SPC 5mm Tiles — Midland Stone,Golden Choice,Golden Choice,2048,707f00c3-2960-4fd1-9198-f03ab567752f,golvin----midland-stone---gc2048-----609mm-x-3048mm-x-5mm---1999sfb,SPC 5mm Tiles,Flooring,LVT,SPC,,Midland Stone,,,24,,5,,,,,,,Drop & Lock,,,,,,"24""",,,1.46,2.46,,,,,"Net Box Price $1.46/sf vs Net Skid Price $1.36/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,19.99,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). This 'SPC 5mm Tiles' group (unlike its sibling groups on the same page) does not state an underlay/underpad in its Collection label -- left Underpad included blank rather than assuming.",,,new,OK,Matched LS sku GC2048
LVP-GLDC-2050,Golden Choice PVC 2mm — Item 2050,Golden Choice,Golden Choice,2050,8bfbc55f-0534-478e-b749-187fc59c737c,golvin-------gc2050-----725-x-48-x-2mm---48334sfb,PVC 2mm,Flooring,LVP,PVC,,N/A,,,7.25,,2,,,,,,,Glue Down,,No,,,,,,,1.03,2.03,,,,,"Net Box Price $1.03/sf vs Net Skid Price $0.93/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,48.334,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no colour name for this line (Color = 'N/A' as printed) -- flagged Spec Gap.",,,new,OK,Matched LS sku GC2050
LVP-GLDC-2051,Golden Choice PVC 2mm — Item 2051,Golden Choice,Golden Choice,2051,966953d3-a492-4462-a57c-c1cdf629b868,golvin-------gc2051-----725-x-48-x-2mm---48334sfb,PVC 2mm,Flooring,LVP,PVC,,N/A,,,7.25,,2,,,,,,,Glue Down,,No,,,,,,,1.03,2.03,,,,,"Net Box Price $1.03/sf vs Net Skid Price $0.93/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,48.334,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no colour name for this line (Color = 'N/A' as printed) -- flagged Spec Gap.",,,new,OK,Matched LS sku GC2051
LVP-GLDC-2052,Golden Choice PVC 2mm — Item 2052,Golden Choice,Golden Choice,2052,5c284ee4-b652-454d-b6a1-313526218441,golvin-------gc2052-----725-x-48-x-2mm---48334sfb,PVC 2mm,Flooring,LVP,PVC,,N/A,,,7.25,,2,,,,,,,Glue Down,,No,,,,,,,1.03,2.03,,,,,"Net Box Price $1.03/sf vs Net Skid Price $0.93/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,48.334,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no colour name for this line (Color = 'N/A' as printed) -- flagged Spec Gap.",,,new,OK,Matched LS sku GC2052
LVP-GLDC-2053,Golden Choice PVC 2mm — Item 2053,Golden Choice,Golden Choice,2053,45e511c6-3685-4a1c-8d90-82f0680d43d1,golvin-------gc2053-----725-x-48-x-2mm---48334sfb,PVC 2mm,Flooring,LVP,PVC,,N/A,,,7.25,,2,,,,,,,Glue Down,,No,,,,,,,1.03,2.03,,,,,"Net Box Price $1.03/sf vs Net Skid Price $0.93/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,48.334,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no colour name for this line (Color = 'N/A' as printed) -- flagged Spec Gap.",,,new,OK,Matched LS sku GC2053
LVP-GLDC-2061-5MM,Golden Choice SPC 3.5+1.5MM Underlay attached — Charm Oak Snow,Golden Choice,Golden Choice,2061,e3c96fa5-0087-46f1-a1fc-8f9586496990,golvin----charm-oak-snow---gc2061-----717-x-48-x-5mm---26--2898sfb,SPC 3.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Charm Oak Snow,,,7.17,,5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.33/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,26,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2061 WARNING: conflicts: box_sf
LVP-GLDC-2062-5MM,Golden Choice SPC 3.5+1.5MM Underlay attached — Mediterian Oak,Golden Choice,Golden Choice,2062,92c3f944-2e97-43b2-b537-b818591da599,golvin----mediterian-oak---gc2062-----717-x-48-x-5mm---26--2898sfb,SPC 3.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Mediterian Oak,,,7.17,,5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.33/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,26,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2062 WARNING: conflicts: box_sf
LVP-GLDC-2063-5MM,Golden Choice SPC 3.5+1.5MM Underlay attached — Cerused Oak Brown,Golden Choice,Golden Choice,2063,0a4bc3ff-e1de-4101-aea4-6d411e95a006,golvin----cerused-oak-brown---gc2063-----717-x-48-x-5mm---26--2898sfb,SPC 3.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Cerused Oak Brown,,,7.17,,5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.33/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,26,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2063 WARNING: conflicts: box_sf
