SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus,LS Match status,LS Match notes
ENG-OAKL-0071,European Oak Multi-Ply 6 Series — Daybreak (Select & Better),Oakel,Oakel,,df8c79d8-a26a-4271-9a11-d62808f72b81,oakeng---6-series---collection-a---european-oak-daybreak-summer-dawn---oakeeodaysudaw1--ab---183mm-x150xrl---1841sfb,European Oak Multi-Ply 6 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Daybreak,Select & Better,,5.91,RL,18,,3,,,,,,,,,,,,,,3.89,4.89,,,,,Oakel single printed price $3.89/sf -- no volume tiers on this sheet.,2026-04-01,Manual,18.41,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 9/3 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.DaySuDaw.1
ENG-OAKL-0072,European Oak Multi-Ply 6 Series — Daybreak (Select),Oakel,Oakel,,296218ef-8792-402d-bd35-191c11350063,oakeng---6-series---collection-a---european-oak-daybreak-summer-dawn---oakeeodaysudaw11--abc---183mm-x150xrl---1841sfb,European Oak Multi-Ply 6 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Daybreak,Select,,5.91,RL,18,,3,,,,,,,,,,,,,,3.39,4.39,,,,,Oakel single printed price $3.39/sf -- no volume tiers on this sheet.,2026-04-01,Manual,18.41,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 9/3 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.DaySuDaw.1.1
ENG-OAKL-0073,European Oak Multi-Ply 6 Series — Silver Stone (Select),Oakel,Oakel,,3981fb5f-7a8b-4a2c-ab0a-c2ecdcc4f966,oakeng---6-series---collection-b---european-oak-silver-stone---oakeeosilsto11--abc---183mm-x150xrl---1841sfb,European Oak Multi-Ply 6 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Silver Stone,Select,,5.91,RL,18,,3,,,,,,,,,,,,,,2.99,3.99,,,,,Oakel single printed price $2.99/sf -- no volume tiers on this sheet.,2026-04-01,Manual,18.41,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 158 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.SilSto.1.1
ENG-OAKL-0074,European Oak Multi-Ply 6 Series — Smoke Grey (Select),Oakel,Oakel,,e23ecae1-9037-4c78-b9f9-49abe9d025a7,oakeng---6-series---collection-b---european-oak-smoke-grey---oakeeosmogre11--abc---183mm-x150xrl---1841sfb,European Oak Multi-Ply 6 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Smoke Grey,Select,,5.91,RL,18,,3,,,,,,,,,,,,,,2.99,3.99,,,,,Oakel single printed price $2.99/sf -- no volume tiers on this sheet.,2026-04-01,Manual,18.41,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 529 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.SmoGre.1.1
ENG-OAKL-0075,European Oak Multi-Ply 6 Series — Snow Grey (Select),Oakel,Oakel,,90a3f497-c2dc-4bf2-a33b-b4812ed0b014,oakeng---6-series---collection-b---european-oak-snow-grey---oakeeosnogre1--abc---183mm-x150xrl---1841sfb,European Oak Multi-Ply 6 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Snow Grey,Select,,5.91,RL,18,,3,,,,,,,,,,,,,,2.99,3.99,,,,,Oakel single printed price $2.99/sf -- no volume tiers on this sheet.,2026-04-01,Manual,18.41,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 24 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.SnoGre.1
ENG-OAKL-0076,European Oak Multi-Ply 6 Series — Tylor SKY (Select),Oakel,Oakel,,17427d17-182a-4be7-aa7c-76cc45ab8239,oakeng---6-series---collection-b---european-oak-tylor-sky---oakeeotylsky1--abc---183mm-x150xrl---1841sfb,European Oak Multi-Ply 6 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Tylor SKY,Select,,5.91,RL,18,,3,,,,,,,,,,,,,,2.99,3.99,,,,,Oakel single printed price $2.99/sf -- no volume tiers on this sheet.,2026-04-01,Manual,18.41,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 987 boxes remaining. Printed price is a bare '2.99' with no '$' on the sheet for this row; taken as $2.99/sf consistent with every sibling row. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.TylSky.1
ENG-OAKL-0077,European Oak Multi-Ply 6 Series — Winter Fly (Select),Oakel,Oakel,,72a0fdc5-4f06-4dc4-9c5a-e0f22e552fc4,oakeng---6-series---collection-b---european-oak-winter-fly---oakeeowinfly11--abc---183mm-x150xrl---1841sfb,European Oak Multi-Ply 6 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Winter Fly,Select,,5.91,RL,18,,3,,,,,,,,,,,,,,2.99,3.99,,,,,Oakel single printed price $2.99/sf -- no volume tiers on this sheet.,2026-04-01,Manual,18.41,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 605 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.WinFly.1.1
ENG-OAKL-0078,European Oak Multi-Ply 6 Series — Urban Grey (Select),Oakel,Oakel,,7f1dcef5-e029-49fa-b39d-6e69e28d3030,oakeng---6-series---collection-b---european-oak-urban-grey---oakeeourbgre1--abc---183mm-x150xrl---1841sfb,European Oak Multi-Ply 6 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Urban Grey,Select,,5.91,RL,18,,3,,,,,,,,,,,,,,2.99,3.99,,,,,Oakel single printed price $2.99/sf -- no volume tiers on this sheet.,2026-04-01,Manual,18.41,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 116 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.UrbGre.1
ENG-OAKL-0079,American Oak Multi-Ply 6 Series Click — Cargo (Select),Oakel,Oakel,,10f77dfe-38a8-4243-b69a-6ec23eef72ec,oakeng---6-click-series---american-oak-cargo---oakeaocar1--abc---122mm-x150x1250mm---1211sfb,American Oak Multi-Ply 6 Series Click,Flooring,Engineered hardwood,Hardwood plywood,American Oak,Cargo,Select,,5.91,RL,12,,2,,,,,Click,,,,,,,,,3.09,4.09,,,,,Oakel single printed price $3.09/sf -- no volume tiers on this sheet.,2026-04-01,Manual,12.11,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 609 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.AO.Car.1
ENG-OAKL-0080,European Oak 3-Ply 9 Series — Harrison (Select & Better),Oakel,Oakel,,536bf5c3-b90b-430a-8e0c-d5d501131a18,oakeng---9-series---collection-a---european-oak-harrison---oakeeohar16--ab---183mm-x235xrl---2884sfb,European Oak 3-Ply 9 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Harrison,Select & Better,,9.25,RL,18,,3,,,,,,,,,,,,,,4.69,5.69,,,,,Oakel single printed price $4.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,28.84,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 16 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.Har.1.6
ENG-OAKL-0081,European Oak 3-Ply 9 Series — Roma (Select),Oakel,Oakel,,4f88f811-a865-4f27-9998-b1bfa24daed1,oakeng---9-series---collection-a---european-oak-roma---oakeeorom12--abc---183mm-x235xrl---2884sfb,European Oak 3-Ply 9 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Roma,Select,,9.25,RL,18,,3,,,,,,,,,,,,,,4.59,5.59,,,,,Oakel single printed price $4.59/sf -- no volume tiers on this sheet.,2026-04-01,Manual,28.84,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 61/31 boxes remaining (two quantities printed). STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.Rom.1.2
ENG-OAKL-0082,European Oak 3-Ply 9 Series — Naked Oak (Select),Oakel,Oakel,,f39f2ced-a780-475d-8ecf-fa3335dfb1c0,oakeng---9-series---collection-b---european-oak-naked-oak---oakeeonakoak16--abc---183mm-x235xrl---2884sfb,European Oak 3-Ply 9 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Naked Oak,Select,,9.25,RL,18,,3,,,,,,,,,,,,,,4.59,5.59,,,,,Oakel single printed price $4.59/sf -- no volume tiers on this sheet.,2026-04-01,Manual,28.84,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 31 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.NakOak.1.6
ENG-OAKL-0083,European Oak 3-Ply 9 Series — Silver Stone (Select & Better),Oakel,Oakel,,8ef3aad3-9647-44e5-bc72-371ce0f0618b,oakeng---9-series---collection-b---european-oak-silver-stone---oakeeosilsto12--ab---183mm-x235xrl---2884sfb,European Oak 3-Ply 9 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Silver Stone,Select & Better,,9.25,RL,18,,3,,,,,,,,,,,,,,3.89,4.89,,,,,Oakel single printed price $3.89/sf -- no volume tiers on this sheet.,2026-04-01,Manual,28.84,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 57/28 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.SilSto.1.2
ENG-OAKL-0084,European Oak 3-Ply 9 Series — Silver Stone (Select),Oakel,Oakel,,14693d6f-8776-4e19-8210-00ea527102e5,oakeng---9-series---collection-b---european-oak-silver-stone---oakeeosilsto1--abc---183mm-x235xrl---2884sfb,European Oak 3-Ply 9 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Silver Stone,Select,,9.25,RL,18,,3,,,,,,,,,,,,,,3.49,4.49,,,,,Oakel single printed price $3.49/sf -- no volume tiers on this sheet.,2026-04-01,Manual,28.84,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 57/28 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,OK,Matched LS sku OAK.E.EO.SilSto.1
ENG-OAKL-0085,European Oak 3-Ply 10 Series — Nue (Character),Oakel,Oakel,,,,European Oak 3-Ply 10 Series,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Nue,Character,,10.24,RL,18,,3,,,,,,,,,,,,,,3.99,4.99,,,,,Oakel single printed price $3.99/sf -- no volume tiers on this sheet.,2026-04-01,Manual,36.94,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 109 boxes remaining. This 10 Series line only appears in the Clearance section -- not offered in the regular price list. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,NOT_FOUND,
ENG-OAKL-0086,European Oak Multi-Ply Herringbone — Erin Oak (Select & Better),Oakel,Oakel,,,,European Oak Multi-Ply Herringbone,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Erin Oak,Select & Better,,4.92,625mm,18,,3,,,,Herringbone,,,,,,,,,,4.29,5.29,,,,,Oakel single printed price $4.29/sf -- no volume tiers on this sheet.,2026-04-01,Manual,10.1,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 97 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,NOT_FOUND,
ENG-OAKL-0087,European Oak Multi-Ply Chevron — Harrison (Select & Better),Oakel,Oakel,,,,European Oak Multi-Ply Chevron,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Harrison,Select & Better,,5.0,609mm,18,,3,,,,Chevron,,,,,,,,,,4.49,5.49,,,,,Oakel single printed price $4.49/sf -- no volume tiers on this sheet.,2026-04-01,Manual,10.5,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 1608 boxes remaining. Printed under a 'Herringbone' sub-label but the section header says Chevron; box spec (127mm width, 609mm length) differs from the true Herringbone line (125x625mm) -- kept as a distinct Chevron product per the section title. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,NOT_FOUND,
ENG-OAKL-0088,European Oak Multi-Ply Chevron — Paradise (Select & Better),Oakel,Oakel,,,,European Oak Multi-Ply Chevron,Flooring,Engineered hardwood,Hardwood plywood,European Oak,Paradise,Select & Better,,5.0,609mm,18,,3,,,,Chevron,,,,,,,,,,4.49,5.49,,,,,Oakel single printed price $4.49/sf -- no volume tiers on this sheet.,2026-04-01,Manual,10.5,,,,Clearance,TRUE,,,,,,,,"Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Clearance: 1405 boxes remaining. STOCK STATUS = CLEARANCE per the sheet's own 'Clearance' section header.",,,new,NOT_FOUND,
LAM-OAKL-AE1201,DESTINY Aqua Expert — Monet,Oakel,Oakel,AE1201,a40b91bf-f105-41ad-9023-bff36b406e09,oakeng---destiny-aqua-expert---72---laminate-monet---ae1201-----121951215-mm---1579sfb,DESTINY Aqua Expert,Flooring,Laminate,Water-Resistant Core,,Monet,,,7.68,1215mm,12,,,,AC4,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,15.79,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC4 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku AE1201
LAM-OAKL-AE1202,DESTINY Aqua Expert — Norway,Oakel,Oakel,AE1202,6bf44f09-df71-4a15-9a11-051e1b5ad6eb,oakeng---destiny-aqua-expert---72---laminate-norway---ae1202-----121951215-mm---1579sfb,DESTINY Aqua Expert,Flooring,Laminate,Water-Resistant Core,,Norway,,,7.68,1215mm,12,,,,AC4,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,15.79,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC4 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku AE1202
LAM-OAKL-AE1203,DESTINY Aqua Expert — Fernando,Oakel,Oakel,AE1203,4ffc9371-7777-4790-801b-eee8b9ade6af,oakeng---destiny-aqua-expert---72---laminate-fernando---ae1203-----121951215-mm---1579sfb,DESTINY Aqua Expert,Flooring,Laminate,Water-Resistant Core,,Fernando,,,7.68,1215mm,12,,,,AC4,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,15.79,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC4 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku AE1203
LAM-OAKL-AE1205,DESTINY Aqua Expert — Lidia,Oakel,Oakel,AE1205,8b616919-77ea-42b6-8ce2-9252150187b3,oakeng---destiny-aqua-expert---72---laminate-lidia---ae1205-----121951215-mm---1579sfb,DESTINY Aqua Expert,Flooring,Laminate,Water-Resistant Core,,Lidia,,,7.68,1215mm,12,,,,AC4,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,15.79,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC4 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku AE1205
LAM-OAKL-AE1206,DESTINY Aqua Expert — Riva,Oakel,Oakel,AE1206,43b04c50-6554-4745-b4c8-7b0250fa3383,oakeng---destiny-aqua-expert---72---laminate-riva---ae1206-----121951215-mm---1579sfb,DESTINY Aqua Expert,Flooring,Laminate,Water-Resistant Core,,Riva,,,7.68,1215mm,12,,,,AC4,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,15.79,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC4 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku AE1206
LAM-OAKL-AE1207,DESTINY Aqua Expert — Dublin,Oakel,Oakel,AE1207,3d415a85-12d1-4962-aa84-aa623b50537c,oakeng---destiny-aqua-expert---72---laminate-dublin---ae1207-----121951215-mm---1579sfb,DESTINY Aqua Expert,Flooring,Laminate,Water-Resistant Core,,Dublin,,,7.68,1215mm,12,,,,AC4,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,15.79,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC4 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku AE1207
LAM-OAKL-AE1208,DESTINY Aqua Expert — Dawn Grey,Oakel,Oakel,AE1208,b2ff5e8a-4a97-4aee-8d20-cb6309bcaa28,oakeng---destiny-aqua-expert---72---laminate-dawn-grey---ae1208-----121951215-mm---1579sfb,DESTINY Aqua Expert,Flooring,Laminate,Water-Resistant Core,,Dawn Grey,,,7.68,1215mm,12,,,,AC4,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,15.79,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC4 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku AE1208
LAM-OAKL-AE1209,DESTINY Aqua Expert — Laguna,Oakel,Oakel,AE1209,bbe2c59f-bef2-4f12-823e-e97bc538bce7,oakeng---destiny-aqua-expert---72---laminate-laguna---ae1209-----121951215-mm---1579sfb,DESTINY Aqua Expert,Flooring,Laminate,Water-Resistant Core,,Laguna,,,7.68,1215mm,12,,,,AC4,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,15.79,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC4 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku AE1209
LAM-OAKL-MS7501,Master Step — Jasper,Oakel,Oakel,MS7501,3f20c7ed-2f01-489a-b4c9-391ef4c87535,oakeng---master-step-72-hours---laminate-jasper---ms7501-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Jasper,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7501
LAM-OAKL-MS7502,Master Step — Bella,Oakel,Oakel,MS7502,7bf1445b-2528-43b0-98ff-9ef80d4b3907,oakeng---master-step-72-hours---laminate-bella---ms7502-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Bella,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7502
LAM-OAKL-MS7503,Master Step — Dolly,Oakel,Oakel,MS7503,36824c2c-bef8-4eef-97e1-712733d6e1c7,oakeng---master-step-72-hours---laminate-dolly---ms7503-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Dolly,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7503
LAM-OAKL-MS7505,Master Step — Atlanta,Oakel,Oakel,MS7505,d6df9e2a-778b-4b80-846c-405df5bd9d7d,oakeng---master-step-72-hours---laminate-atlanta---ms7505-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Atlanta,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7505
LAM-OAKL-MS7506,Master Step — Monica,Oakel,Oakel,MS7506,05bf5baa-cec9-4f7a-a658-b0b246a9296b,oakeng---master-step-72-hours---laminate-monica---ms7506-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Monica,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7506
LAM-OAKL-MS7507,Master Step — Curtis,Oakel,Oakel,MS7507,293d8d9d-7bff-464a-b24c-f6cd796fff2a,oakeng---master-step-72-hours---laminate-curtis---ms7507-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Curtis,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7507
LAM-OAKL-MS7508,Master Step — Kingston,Oakel,Oakel,MS7508,78d3b4f2-1949-40a0-ab0b-7b7def464a24,oakeng---master-step-72-hours---laminate-kingston---ms7508-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Kingston,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). Marked (Promotion) on the price list -- promo marker noted, no separate promo cost printed.",,,new,OK,Matched LS sku MS7508
