supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used,Action
IMPRESSIVE,91512-N,"IMPRESSIVE Classic Oak — COBBLE (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-c9ece3299841,217,,,
IMPRESSIVE,91512-M,"IMPRESSIVE Classic Oak — COBBLE (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-4ec08257e8a7,218,,,
IMPRESSIVE,91512-P,"IMPRESSIVE Classic Oak — COBBLE (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-2f507f9ecb42,219,,,
IMPRESSIVE,91512-S,"IMPRESSIVE Classic Oak — COBBLE (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-8635f6b09233,220,,,
IMPRESSIVE,91513-N,"IMPRESSIVE Classic Oak — NATURAL (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-fe472964fd29,221,,,
IMPRESSIVE,91513-M,"IMPRESSIVE Classic Oak — NATURAL (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-bbbe7eae9711,222,,,
IMPRESSIVE,91513-P,"IMPRESSIVE Classic Oak — NATURAL (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-e15d0a5e37e4,223,,,
IMPRESSIVE,91513-S,"IMPRESSIVE Classic Oak — NATURAL (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-11518892c1c2,224,,,
IMPRESSIVE,91514-N,"IMPRESSIVE Classic Oak — GENESSE (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-65e34fca3f21,225,,,
IMPRESSIVE,91514-M,"IMPRESSIVE Classic Oak — GENESSE (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-2d8ec893a562,226,,,
IMPRESSIVE,91514-P,"IMPRESSIVE Classic Oak — GENESSE (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-66cecc13b584,227,,,
IMPRESSIVE,91514-S,"IMPRESSIVE Classic Oak — GENESSE (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-2a206eee6e0b,228,,,
IMPRESSIVE,91515-N,"IMPRESSIVE Classic Oak — EMBER (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-972968aa006d,229,,,
IMPRESSIVE,91515-M,"IMPRESSIVE Classic Oak — EMBER (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-032a2528cace,230,,,
IMPRESSIVE,91515-P,"IMPRESSIVE Classic Oak — EMBER (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-680284fbffdc,231,,,
IMPRESSIVE,91515-S,"IMPRESSIVE Classic Oak — EMBER (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-a8f8c7ec6093,232,,,
IMPRESSIVE,91516-N,"IMPRESSIVE Classic Oak — CARDINAL (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-1bfa5e9d3f61,233,,,
IMPRESSIVE,91516-M,"IMPRESSIVE Classic Oak — CARDINAL (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-3c650e08b9e3,234,,,
IMPRESSIVE,91516-P,"IMPRESSIVE Classic Oak — CARDINAL (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-8e848a8b866a,235,,,
IMPRESSIVE,91516-S,"IMPRESSIVE Classic Oak — CARDINAL (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-149edf19c669,236,,,
IMPRESSIVE,91517-N,"IMPRESSIVE Classic Oak — SIENNA (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-969b9fb38ed2,237,,,
IMPRESSIVE,91517-M,"IMPRESSIVE Classic Oak — SIENNA (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-6bf0373eefa2,238,,,
IMPRESSIVE,91517-P,"IMPRESSIVE Classic Oak — SIENNA (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-1092ca99fad4,239,,,
IMPRESSIVE,91517-S,"IMPRESSIVE Classic Oak — SIENNA (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-70b77151dfbd,240,,,
IMPRESSIVE,91512-P,"IMPRESSIVE Classic Oak — COBBLE (4-1/4, Select)",sync,ambiguous_naming,wrote_flagged,"Lightspeed handle 'imphar---classic-oak-collection-4-14----giza---91512-p--select-premium---4-14-x-34-19mm---sfb' names a different colour from this product (IMPRESSIVE Classic Oak — COBBLE (4-1/4, Select)). Copied as-is from the POS; the handle looks wrong in Lightspeed itself. Check it there.",cat-2f507f9ecb42,219,,,
IMPRESSIVE,91512-S,"IMPRESSIVE Classic Oak — COBBLE (4-1/4, Select & Better)",sync,ambiguous_naming,wrote_flagged,"Lightspeed handle 'imphar---classic-oak-collection-4-14----giza---91512-s--select-better---4-14-x-34-19mm---sfb' names a different colour from this product (IMPRESSIVE Classic Oak — COBBLE (4-1/4, Select & Better)). Copied as-is from the POS; the handle looks wrong in Lightspeed itself. Check it there.",cat-8635f6b09233,220,,,
IMPRESSIVE,91513-P,"IMPRESSIVE Classic Oak — NATURAL (4-1/4, Select)",sync,ambiguous_naming,wrote_flagged,"Lightspeed handle 'imphar---classic-oak-collection-4-14----cobble---91513-p--select-premium---4-14-x-34-19mm---sfb' names a different colour from this product (IMPRESSIVE Classic Oak — NATURAL (4-1/4, Select)). Copied as-is from the POS; the handle looks wrong in Lightspeed itself. Check it there.",cat-e15d0a5e37e4,223,,,
IMPRESSIVE,91513-S,"IMPRESSIVE Classic Oak — NATURAL (4-1/4, Select & Better)",sync,ambiguous_naming,wrote_flagged,"Lightspeed handle 'imphar---classic-oak-collection-4-14----cobble---91513-s--select-better---4-14-x-34-19mm---sfb' names a different colour from this product (IMPRESSIVE Classic Oak — NATURAL (4-1/4, Select & Better)). Copied as-is from the POS; the handle looks wrong in Lightspeed itself. Check it there.",cat-11518892c1c2,224,,,
IMPRESSIVE,LVP-IMPR-37070,IMPRESSIVE Volterra — KINGSVILLE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-2ac762f348d7,1,,,
IMPRESSIVE,LVP-IMPR-37071,IMPRESSIVE Volterra — RENWICK,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-94486a2cf3b5,2,,,
IMPRESSIVE,LVP-IMPR-37072,IMPRESSIVE Volterra — FERENDALE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-e63b7064ddb5,3,,,
IMPRESSIVE,LVP-IMPR-37073,IMPRESSIVE Volterra — FRASER,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-6ad41163357f,4,,,
IMPRESSIVE,LVP-IMPR-37074,IMPRESSIVE Volterra — NORTHVILLE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-20bc83516dbf,5,,,
IMPRESSIVE,LVP-IMPR-37075,IMPRESSIVE Volterra — LENOX,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-0431d7f89210,6,,,
IMPRESSIVE,LVP-IMPR-37076,IMPRESSIVE Volterra — ARMADA,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-4d5801d94023,7,,,
IMPRESSIVE,LVP-IMPR-37077,IMPRESSIVE Volterra — ROCKVILLE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-1c70790bf025,8,,,
IMPRESSIVE,LVP-IMPR-37050,IMPRESSIVE Ventura — HOLLAND,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-b3a13071edff,9,,,
IMPRESSIVE,LVP-IMPR-37051,IMPRESSIVE Ventura — DUTTON,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-04949881229e,10,,,
IMPRESSIVE,LVP-IMPR-37052,IMPRESSIVE Ventura — FILLMORE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-680f2a609f4b,11,,,
IMPRESSIVE,LVP-IMPR-37053,IMPRESSIVE Ventura — STENDALE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-ad88d423b1be,12,,,
IMPRESSIVE,LVP-IMPR-37054,IMPRESSIVE Ventura — CALEDONIA,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-cd83c92b45f2,13,,,
IMPRESSIVE,LVP-IMPR-37055,IMPRESSIVE Ventura — LOWELL,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-63da3990dcdb,14,,,
IMPRESSIVE,LVP-IMPR-37056,IMPRESSIVE Ventura — MONACO,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-a99c8d139ff5,15,,,
IMPRESSIVE,LVP-IMPR-37057,IMPRESSIVE Ventura — CORAL,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-22afab42e180,16,,,
IMPRESSIVE,4100,IMPRESSIVE Essex — UMBER,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-856f8cc3d5e4,17,,,
IMPRESSIVE,4101,IMPRESSIVE Essex — SQUASH,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-23f12f5af6cb,18,,,
IMPRESSIVE,4102,IMPRESSIVE Essex — BOARDWALK,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-7f6c4e3f4b69,19,,,
IMPRESSIVE,4103,IMPRESSIVE Essex — POPPY,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-cd760d0357b7,20,,,
IMPRESSIVE,4104,IMPRESSIVE Essex — BERRY,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-cd783cd306dd,21,,,
IMPRESSIVE,4105,IMPRESSIVE Essex — EDEN,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-9c9331288a9b,22,,,
IMPRESSIVE,4106,IMPRESSIVE Essex — DELIGHT,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-13827a398865,23,,,
IMPRESSIVE,4107,IMPRESSIVE Essex — SEAWATER,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-62f3119c17f7,24,,,
IMPRESSIVE,4200,IMPRESSIVE Eterna — GRAPE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-fba463a01f7d,25,,,
IMPRESSIVE,4201,IMPRESSIVE Eterna — FLOWER,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-6c4df1fb2356,26,,,
IMPRESSIVE,4202,IMPRESSIVE Eterna — OCEAN,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-1bb7eaa90195,27,,,
IMPRESSIVE,4203,IMPRESSIVE Eterna — IRIS,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-c265a93ebfff,28,,,
IMPRESSIVE,4204,IMPRESSIVE Eterna — PINE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-e6f359486fd4,29,,,
IMPRESSIVE,4205,IMPRESSIVE Eterna — NAVY,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-9fdf768d1414,30,,,
IMPRESSIVE,4206,IMPRESSIVE Eterna — CUPID,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-843263877ef7,31,,,
IMPRESSIVE,4207,IMPRESSIVE Eterna — SAGE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-ad524fdbcf16,32,,,
IMPRESSIVE,4300,IMPRESSIVE Elegant — HILLS,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-2bb6a32bb544,33,,,
IMPRESSIVE,4301,IMPRESSIVE Elegant — COAL,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-1361b623ea67,34,,,
IMPRESSIVE,4302,IMPRESSIVE Elegant — ONYX,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-36d52dd20afc,35,,,
IMPRESSIVE,4303,IMPRESSIVE Elegant — GINGER,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-d766bf0ab336,36,,,
IMPRESSIVE,4304,IMPRESSIVE Elegant — SANDAL,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-f854f603c715,37,,,
IMPRESSIVE,4305,IMPRESSIVE Elegant — CEDAR,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-0889f3496915,38,,,
IMPRESSIVE,4306,IMPRESSIVE Elegant — HORIZON,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-7da2291c57bc,39,,,
IMPRESSIVE,4307,IMPRESSIVE Elegant — FUJI,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-b6188ff90b7f,40,,,
IMPRESSIVE,LVP-IMPR-38000,IMPRESSIVE Elite — RIVIERA,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-952e503908da,41,,,
IMPRESSIVE,LVP-IMPR-38001,IMPRESSIVE Elite — VINCI,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-03d775bb0ab8,42,,,
IMPRESSIVE,LVP-IMPR-38002,IMPRESSIVE Elite — FABIO,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-66adfa66b1fc,43,,,
IMPRESSIVE,LVP-IMPR-38003,IMPRESSIVE Elite — SANDORA,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-ec54a8a71bbd,44,,,
IMPRESSIVE,LVP-IMPR-38004,IMPRESSIVE Elite — BELMONTE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-e3dcc369e312,45,,,
IMPRESSIVE,LVP-IMPR-38005,IMPRESSIVE Elite — RANCHO,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-8027071962fc,46,,,
IMPRESSIVE,LVP-IMPR-38006,IMPRESSIVE Elite — CEIBA,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-f59ef3b76da7,47,,,
IMPRESSIVE,LVP-IMPR-38007,IMPRESSIVE Elite — NORWICH,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-284695d0466e,48,,,
IMPRESSIVE,4500,IMPRESSIVE Regal — DREAM,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-c0ed66145d89,49,,,
IMPRESSIVE,4501,IMPRESSIVE Regal — CAMEO,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-35a7d83841ed,50,,,
IMPRESSIVE,4502,IMPRESSIVE Regal — HARMONY,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-5b655085a3f8,51,,,
IMPRESSIVE,4503,IMPRESSIVE Regal — SHELL,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-951f6e8734ed,52,,,
IMPRESSIVE,4506,IMPRESSIVE Regal — MELLOW,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-97f2d1afdbca,53,,,
IMPRESSIVE,4507,IMPRESSIVE Regal — MOON,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-f99d7e567225,54,,,
IMPRESSIVE,4504,IMPRESSIVE Regal — MATTE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-9519ba4e089d,55,,,
IMPRESSIVE,4505,IMPRESSIVE Regal — LINEN,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-62050feed428,56,,,
IMPRESSIVE,LAM-IMPR-4606,IMPRESSIVE Platina — MOUNTAIN,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-911750fc73fc,57,,,
IMPRESSIVE,LAM-IMPR-4607,IMPRESSIVE Platina — FALLS,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-75368c15cdf1,58,,,
IMPRESSIVE,LAM-IMPR-4608,IMPRESSIVE Platina — RIDGE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-736f01df7abb,59,,,
IMPRESSIVE,LAM-IMPR-4609,IMPRESSIVE Platina — BLUFF,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-0c319d7b2c1b,60,,,
IMPRESSIVE,LAM-IMPR-4611,IMPRESSIVE Platina — TEXON,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-62e64d0b016e,61,,,
IMPRESSIVE,LAM-IMPR-4613,IMPRESSIVE Platina — HARBOUR,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-cad75245c1cd,62,,,
IMPRESSIVE,LAM-IMPR-4614,IMPRESSIVE Platina — NASH,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-e1fc442d108d,63,,,
IMPRESSIVE,LAM-IMPR-4615,IMPRESSIVE Platina — VISTA,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-fd81b800b8a9,64,,,
IMPRESSIVE,LAM-IMPR-4600,IMPRESSIVE Platina — GROVE,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-95b4d9051cc1,65,,,
IMPRESSIVE,LAM-IMPR-4601,IMPRESSIVE Platina — ANTONIO,extract,new_supplier,wrote_flagged,First IMPRESSIVE run into Airtable: no prior catalogue record to verify specs against. Created 2026-09-23 with the Lightspeed UUID.,cat-ee4cfc268ece,66,,,
