id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet,max_quantity_Mississauga_Outlet
1b0d9d29-491a-42e8-ae8a-6f4f0e51696e,ENG5OAKTOFFEEEURDES,ENG-FAWK-0060,,,,"NAFENG - Designer European White Oak (Toffee) | 5"" x 18mm x RL - 20.77sf/b - Select",Box size (sf): 20.77,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.69,5.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
a5449104-70e1-4ab9-a446-610d846e44ac,ENG75OAKALABASTEROAKEURDES,ENG-FAWK-0061,,,,"NAFENG - Designer European White Oak (Alabaster Oak) | 7.5"" x 18mm x RL - 23.31sf/b - Select & Better",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,6.99,7.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
64892037-9362-42cf-b114-b94816f2f918,ENG75OAKLINENOAKEURDES,ENG-FAWK-0062,,,,"NAFENG - Designer European White Oak (Linen Oak) | 7.5"" x 18mm x RL - 23.31sf/b - Select & Better",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,6.99,7.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
e6d5a5f1-0b58-4a27-828d-a2efeb60dee7,ENG75OAKSABLEEURDES,ENG-FAWK-0063,,,,"NAFENG - Designer European White Oak (Sable) | 7.5"" x 18mm x RL - 23.31sf/b - Select & Better",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,6.99,7.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
3bd1f806-3325-4c49-b76e-a63ab4963b9e,ENG75OAKSOFTGOLDEURDES,ENG-FAWK-0064,,,,"NAFENG - Designer European White Oak (Soft Gold) | 7.5"" x 18mm x RL - 23.31sf/b - Select & Better",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,6.99,7.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
70e9a691-05f3-4965-ab88-e2ea520537ae,ENG75OAKWARMHONEYEURDES,ENG-FAWK-0065,,,,"NAFENG - Designer European White Oak (Warm Honey) | 7.5"" x 18mm x RL - 23.31sf/b - Select & Better",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,6.99,7.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
a1430f86-777f-472e-b5a4-3b9af03f44c1,ENG75OAKFLORIDAELEG,ENG-FAWK-0066,,,,"NAFENG - Elegant American White Oak (Florida) | 7.5"" x 18mm x RL - 23.81sf/b",Box size (sf): 23.81,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
dacaa21c-3831-4375-aaa1-f25ae998de6a,ENG75OAKGEORGIAELEG,ENG-FAWK-0067,,,,"NAFENG - Elegant American White Oak (Georgia) | 7.5"" x 18mm x RL - 23.81sf/b",Box size (sf): 23.81,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
312c35d2-5426-4e6b-bd12-37ace4b7e716,ENG75OAKMONTANAELEG,ENG-FAWK-0068,,,,"NAFENG - Elegant American White Oak (Montana) | 7.5"" x 18mm x RL - 23.81sf/b",Box size (sf): 23.81,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
814fca4c-f593-43cb-9e91-3df05a863009,ENG75OAKOHIOELEG,ENG-FAWK-0070,,,,"NAFENG - Elegant American White Oak (Ohio) | 7.5"" x 18mm x RL - 23.81sf/b",Box size (sf): 23.81,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
82737f81-6eee-4be8-b27e-29f364af5d1a,ENG75OAKARIZONAELEG,ENG-FAWK-0071,,,,"NAFENG - Elegant American White Oak (Arizona) | 7.5"" x 18mm x RL - 23.81sf/b",Box size (sf): 23.81,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
d6db4370-f6f5-421a-9fe1-4b1a8daff0f5,ENG75OAKALASKAELEG,ENG-FAWK-0072,,,,"NAFENG - Elegant American White Oak (Alaska) | 7.5"" x 18mm x RL - 23.81sf/b",Box size (sf): 23.81,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
c51a4aa5-298c-4e1a-8b9e-9171564a8830,ENG75OAKCOLORADOELEG,ENG-FAWK-0073,,,,"NAFENG - Elegant American White Oak (Colorado) | 7.5"" x 18mm x RL - 23.81sf/b",Box size (sf): 23.81,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
d79fbd7e-97f5-4f70-821d-89f57c8f8413,ENG75OAKKANSASELEG,ENG-FAWK-0074,,,,"NAFENG - Elegant American White Oak (Kansas) | 7.5"" x 18mm x RL - 23.81sf/b",Box size (sf): 23.81,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b358db670,ENG5WALNATURAL,ENG-FAWK-0075,,,,"NAFENG - Handscraped Exotic Walnut (Natural) | 5"" x 18mm x RL - 19.68sf/b - Distressed Grade",Box size (sf): 19.68,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.59,5.59,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b35a688d9,ENG5WALTAN,ENG-FAWK-0076,,,,"NAFENG - Handscraped Exotic Walnut (Tan) | 5"" x 18mm x RL - 19.68sf/b - Distressed Grade",Box size (sf): 19.68,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.59,5.59,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b33cf8e20,ENG65MAPNATURAL,ENG-FAWK-0077,,,,"NAFENG - Handscraped Maple (Natural) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
5f9dd7da-ca72-492b-8e28-192e2e1b25c6,ENG65MAPCAPPUCCINO,ENG-FAWK-0078,,,,"NAFENG - Handscraped Maple (Cappuccino) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b337ea751,ENG65MAPCAPRI,ENG-FAWK-0079,,,,"NAFENG - Handscraped Maple (Capri) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
a5b48f31-a9a9-4ee2-9417-5bcf0b707e22,ENG65MAPORIGINALMAPLE,ENG-FAWK-0080,,,,"NAFENG - Handscraped Maple (Original Maple) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a9240fd-23fb-40c0-8c9f-23fb57eee1f3,ENG65MAPLATTE,ENG-FAWK-0081,,,,"NAFENG - Handscraped Maple (Latte) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
9534d7a0-b3e4-422c-b14a-57bab13c9689,ENG65MAPMACCHIATO,ENG-FAWK-0082,,,,"NAFENG - Handscraped Maple (Macchiato) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
d21458e7-09d9-4241-bc81-04a0f6646082,ENG65MAPMYTH,ENG-FAWK-0083,,,,"NAFENG - Handscraped Maple (Myth) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
c7967980-5f0b-4899-a593-9770f1f3e8a0,ENG75OAKDAVINCIDES,ENG-FAWK-0054,,,,"NAFENG - Designer American White Oak (Da Vinci) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.99,5.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
3bf1b792-5c1f-46c9-a58a-f925f6b5eafc,ENG75OAKPICASSODES,ENG-FAWK-0055,,,,"NAFENG - Designer American White Oak (Picasso) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.99,5.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP9VNYDANUBE,LVP-FAWK-0084,,,,"NAFLVP-WPC - Aquawood (Danube) | 9"" x 10mm x RL - 29.92sf/b",Box size (sf): 29.92,FLOORING / VINYL / WPC,,,,,,,,3.09,4.09,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP9VNYHUDSON,LVP-FAWK-0085,,,,"NAFLVP-WPC - Aquawood (Hudson) | 9"" x 10mm x RL - 29.92sf/b",Box size (sf): 29.92,FLOORING / VINYL / WPC,,,,,,,,3.09,4.09,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP736VNYAMSTERDAM,LVP-FAWK-0086,,,,"NAFLVP-SPC - Aqualuuuz (Amsterdam) | 7.36"" x 5mm x RL","Sold per sq ft | Box size (sf): not stated on PL-317 — spec gap, confirm with FAW",FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP736VNYBATAVIA,LVP-FAWK-0087,,,,"NAFLVP-SPC - Aqualuuuz (Batavia) | 7.36"" x 5mm x RL","Sold per sq ft | Box size (sf): not stated on PL-317 — spec gap, confirm with FAW",FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP736VNYCATALAN,LVP-FAWK-0088,,,,"NAFLVP-SPC - Aqualuuuz (Catalan) | 7.36"" x 5mm x RL","Sold per sq ft | Box size (sf): not stated on PL-317 — spec gap, confirm with FAW",FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP736VNYNYC,LVP-FAWK-0089,,,,"NAFLVP-SPC - Aqualuuuz (NYC) | 7.36"" x 5mm x RL","Sold per sq ft | Box size (sf): not stated on PL-317 — spec gap, confirm with FAW",FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP736VNYPARIS,LVP-FAWK-0090,,,,"NAFLVP-SPC - Aqualuuuz (Paris) | 7.36"" x 5mm x RL","Sold per sq ft | Box size (sf): not stated on PL-317 — spec gap, confirm with FAW",FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP736VNYPEKING,LVP-FAWK-0091,,,,"NAFLVP-SPC - Aqualuuuz (Peking) | 7.36"" x 5mm x RL","Sold per sq ft | Box size (sf): not stated on PL-317 — spec gap, confirm with FAW",FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP736VNYATHENS,LVP-FAWK-0092,,,,"NAFLVP-SPC - Aqualuuuz (Athens) | 7.36"" x 5mm x RL","Sold per sq ft | Box size (sf): not stated on PL-317 — spec gap, confirm with FAW",FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP736VNYSAIGON,LVP-FAWK-0095,,,,"NAFLVP-SPC - Aqualuuuz (Saigon) | 7.36"" x 5mm x RL","Sold per sq ft | Box size (sf): not stated on PL-317 — spec gap, confirm with FAW",FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP736VNYIZMIR,LVP-FAWK-0093,,,,"NAFLVP-SPC - Aqualuuuz (Izmir) | 7.36"" x 5mm x RL","Sold per sq ft | Box size (sf): not stated on PL-317 — spec gap, confirm with FAW",FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
,LVP736VNYLUCERNE,LVP-FAWK-0094,,,,"NAFLVP-SPC - Aqualuuuz (Lucerne) | 7.36"" x 5mm x RL","Sold per sq ft | Box size (sf): not stated on PL-317 — spec gap, confirm with FAW",FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
c4509707-1a01-4ade-a1ea-65fefde92667,ACCFAWKSPCSTEP,ACC-FAWK-0001,,,,NAF SPC Step + Riser + Side Return Set (Aquaplus),Sold per piece,ACCESSORIES,,,,,,,,49.00,69.00,,,,,NAF,FAW,,1,1,Default Tax,,,,,
96a93251-7cbf-4b0d-acc2-0adc5bbc8d62,ACCFAWKOAKSQUAREEDGETREAD42,ACC-FAWK-0004,,,,NAF Oak Square Edge Tread 42 Left Return,Sold per piece,ACCESSORIES,,,,,,,,23.00,33.00,,,,,NAF,FAW,,1,1,Default Tax,,,,,
7fbe1fa4-28f7-43cb-bdb6-f624d9600ce9,ACCFAWKOAKSQUAREEDGETREAD42,ACC-FAWK-0005,,,,NAF Oak Square Edge Tread 42 Right Return,Sold per piece,ACCESSORIES,,,,,,,,23.00,33.00,,,,,NAF,FAW,,1,1,Default Tax,,,,,
26d7b81c-6708-4ae1-8a2e-c076525d6548,ACCFAWKOAKSQUAREEDGETREAD48,ACC-FAWK-0006,,,,NAF Oak Square Edge Tread 48 Left Return,Sold per piece,ACCESSORIES,,,,,,,,29.00,39.00,,,,,NAF,FAW,,1,1,Default Tax,,,,,
1eae0d33-3257-4a46-b4a8-532a55b56157,ACCFAWKOAKSQUAREEDGETREAD48,ACC-FAWK-0007,,,,NAF Oak Square Edge Tread 48 Right Return,Sold per piece,ACCESSORIES,,,,,,,,29.00,39.00,,,,,NAF,FAW,,1,1,Default Tax,,,,,
9adb993b-131b-48b7-947c-46beb6a08f2e,ACCFAWKOAKSQUAREEDGETREADPI,ACC-FAWK-0008,,,,NAF Oak Square Edge Tread Pie Left,Sold per piece,ACCESSORIES,,,,,,,,49.00,59.00,,,,,NAF,FAW,,1,1,Default Tax,,,,,
bdd43f02-d337-4219-95d5-81321ee1e547,ACCFAWKOAKSQUAREEDGETREADPI,ACC-FAWK-0009,,,,NAF Oak Square Edge Tread Pie Right,Sold per piece,ACCESSORIES,,,,,,,,49.00,59.00,,,,,NAF,FAW,,1,1,Default Tax,,,,,
6fb130f6-4c41-401e-8131-ebb498153ddf,ACCFAWKOAKRISER848,ACC-FAWK-0010,,,,"NAF Oak Riser 8"" x 48""",Sold per piece | Retail markup TBD — FAW stair markup rule covers vinyl steps only,ACCESSORIES,,,,,,,,3.99,,,,,,NAF,FAW,,1,1,Default Tax,,,,,
